Date,Hour,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Total
2021-07-22,21,10430,1751,4378,204,0,27,16790
2021-07-22,22,10434,958,4188,165,0,27,15772
2021-07-22,23,10444,550,3419,208,0,15,14636
2021-07-22,24,10452,177,3375,182,0,10,14196
2021-07-23,1,10453,106,3254,192,0,10,14015
2021-07-23,2,10454,106,3394,174,0,10,14138
2021-07-23,3,10446,106,3395,166,0,10,14123
2021-07-23,4,10433,107,3427,161,0,11,14139
2021-07-23,5,10399,135,3564,202,1,15,14316
2021-07-23,6,10385,192,3554,243,4,22,14400
2021-07-23,7,10388,554,3878,287,45,31,15183
2021-07-23,8,10406,900,3827,262,142,33,15570
2021-07-23,9,10412,1223,4175,201,255,38,16304
2021-07-23,10,10398,1288,4104,224,337,43,16394
2021-07-23,11,10368,1509,4223,291,362,42,16795
2021-07-23,12,10350,1597,4576,349,350,39,17261
2021-07-23,13,10333,1865,4536,355,328,28,17445
2021-07-23,14,10323,2076,4698,408,340,28,17873
2021-07-23,15,10325,2082,4439,409,346,28,17629
2021-07-23,16,10372,2287,4770,337,305,27,18098
2021-07-23,17,10388,2739,5050,314,221,27,18739
2021-07-23,18,10398,2665,5213,292,116,27,18711
2021-07-23,19,10405,2664,5060,270,34,27,18460
2021-07-23,20,10417,2264,4677,394,7,27,17786
2021-07-23,21,10407,1874,4479,526,0,27,17313
2021-07-23,22,10392,1182,4193,619,0,26,16412
2021-07-23,23,10404,268,3672,775,0,19,15138
2021-07-23,24,10397,116,3211,936,0,13,14673
2021-07-24,1,10385,117,2995,913,0,5,14415
2021-07-24,2,10367,118,3033,949,0,0,14467
2021-07-24,3,10351,116,3032,1077,0,0,14576
2021-07-24,4,10337,117,3076,1267,0,0,14797
2021-07-24,5,10340,116,2897,1172,1,0,14526
2021-07-24,6,10364,116,2914,1157,5,0,14556
2021-07-24,7,10379,125,3082,1045,37,1,14669
2021-07-24,8,10381,135,3059,1362,115,1,15053
2021-07-24,9,10387,221,3260,1534,186,1,15589
2021-07-24,10,10383,378,3229,1532,228,0,15750
2021-07-24,11,10373,641,3958,1617,228,1,16818
2021-07-24,12,10359,564,3836,1888,237,0,16884
2021-07-24,13,10332,569,3613,2073,227,0,16814
2021-07-24,14,10313,577,4045,2411,177,0,17523
2021-07-24,15,10303,542,3815,2601,129,0,17390
2021-07-24,16,10274,541,3849,2961,153,0,17778
2021-07-24,17,10262,540,3901,3020,91,0,17814
2021-07-24,18,10253,200,4232,3290,39,0,18014
2021-07-24,19,10248,114,4563,3088,16,0,18029
2021-07-24,20,10258,131,4013,3177,0,0,17579
2021-07-24,21,10285,287,4417,2761,0,0,17750
2021-07-24,22,10297,230,4468,2437,0,2,17434
2021-07-24,23,10307,191,4151,2021,0,1,16671
2021-07-24,24,10287,120,3471,1665,0,0,15543
2021-07-25,1,10233,118,3270,1482,0,1,15104
2021-07-25,2,10220,118,3208,1322,0,1,14869
2021-07-25,3,10229,116,3010,1042,0,0,14397
2021-07-25,4,10222,132,3017,760,0,0,14131
2021-07-25,5,10224,148,3346,571,2,0,14291
2021-07-25,6,10261,209,3313,376,4,0,14163
2021-07-25,7,10290,256,3462,314,39,0,14361
2021-07-25,8,10305,544,3748,226,126,0,14949
2021-07-25,9,10318,999,4230,172,211,0,15930
2021-07-25,10,10338,1481,4357,186,286,0,16648
2021-07-25,11,10357,1831,4173,314,303,0,16978
2021-07-25,12,10370,2254,4210,624,334,0,17792
2021-07-25,13,10370,2440,3988,912,352,4,18066
2021-07-25,14,10316,2661,3880,869,352,5,18083
2021-07-25,15,10361,2818,3894,702,311,17,18103
2021-07-25,16,10357,2857,4572,875,272,49,18982
2021-07-25,17,10345,3115,5147,689,185,56,19537
2021-07-25,18,10339,3275,5390,504,95,56,19659
2021-07-25,19,10344,3584,5048,416,27,57,19476
2021-07-25,20,10349,3204,4816,380,4,57,18810
2021-07-25,21,10357,3031,4767,303,0,81,18539
2021-07-25,22,10380,2344,4226,358,0,53,17361
2021-07-25,23,10399,1645,3925,428,0,12,16409
2021-07-25,24,10426,1258,3639,330,0,0,15653
2021-07-26,1,10451,572,3407,389,0,0,14819
2021-07-26,2,10463,589,3340,610,0,9,15011
2021-07-26,3,10470,845,3353,351,0,12,15031
2021-07-26,4,10468,943,3323,293,0,12,15039
2021-07-26,5,10459,1149,3296,119,0,14,15037
2021-07-26,6,10452,1503,3346,115,2,26,15444
2021-07-26,7,10438,2033,3668,266,38,56,16499
2021-07-26,8,10415,2231,3886,319,111,80,17042
2021-07-26,9,10409,2470,4091,135,211,83,17399
2021-07-26,10,10400,2709,3830,128,300,82,17449
2021-07-26,11,10378,2947,4378,196,360,82,18341
2021-07-26,12,10365,3339,4567,285,373,83,19012
2021-07-26,13,10365,3495,4696,386,322,83,19347
2021-07-26,14,10360,3708,4674,495,305,84,19626
2021-07-26,15,10371,3819,4844,463,264,88,19849
2021-07-26,16,10373,4037,4998,456,245,91,20200
2021-07-26,17,10377,4385,5090,434,190,95,20571
2021-07-26,18,10381,4209,5116,358,104,108,20276
2021-07-26,19,10377,4380,5066,258,31,122,20234
2021-07-26,20,10392,4144,5012,243,6,123,19920
2021-07-26,21,10420,3893,5084,238,0,107,19742
2021-07-26,22,10430,2899,4673,202,0,87,18291
2021-07-26,23,10455,1516,4203,259,0,75,16508
2021-07-26,24,10469,863,3889,372,0,107,15700
2021-07-27,1,10471,315,3524,477,0,47,14834
2021-07-27,2,10459,194,3521,570,0,16,14760
2021-07-27,3,10453,273,3620,610,0,16,14972
2021-07-27,4,10425,447,3604,450,0,17,14943
2021-07-27,5,10403,591,3553,458,3,21,15029
2021-07-27,6,10381,602,3543,510,5,31,15072
2021-07-27,7,10370,645,3550,823,29,46,15463
2021-07-27,8,10348,1046,3841,750,103,81,16169
2021-07-27,9,10332,1486,4363,461,127,84,16853
2021-07-27,10,10329,1795,4383,221,193,83,17004
2021-07-27,11,10364,1959,4535,282,121,83,17344
2021-07-27,12,10408,2176,4086,128,68,86,16952
2021-07-27,13,10414,2580,4121,232,155,114,17616
2021-07-27,14,10428,2839,4205,432,162,120,18186
2021-07-27,15,10440,2818,4255,381,146,89,18129
2021-07-27,16,10436,2688,4778,351,166,85,18504
2021-07-27,17,10434,2837,5170,319,184,86,19030
2021-07-27,18,10418,3053,5171,247,114,86,19089
2021-07-27,19,10397,2562,4958,178,34,86,18215
2021-07-27,20,10391,2515,4833,175,5,86,18005
2021-07-27,21,10384,1787,4932,146,0,85,17334
2021-07-27,22,10382,1493,4685,132,0,104,16796
2021-07-27,23,10365,700,4354,152,0,98,15669
2021-07-27,24,10348,222,4084,199,0,99,14952
2021-07-28,1,10329,203,3811,287,0,73,14703
2021-07-28,2,10315,191,3681,383,0,71,14641
2021-07-28,3,10363,278,3349,437,0,28,14455
2021-07-28,4,10411,545,3279,307,0,17,14559
2021-07-28,5,10440,622,3415,482,1,20,14980
2021-07-28,6,10451,859,3523,516,6,29,15384
2021-07-28,7,10455,1234,3583,408,51,32,15763
2021-07-28,8,10458,1490,3988,213,152,32,16333
2021-07-28,9,10458,1844,4193,89,266,32,16882
2021-07-28,10,10441,2008,4401,53,349,32,17284
2021-07-28,11,10409,2161,4940,67,370,32,17979
2021-07-28,12,10349,2315,4887,91,357,32,18031
2021-07-28,13,10313,2351,4761,137,351,44,17957
2021-07-28,14,10320,2445,4823,164,330,71,18153
2021-07-28,15,10290,2650,4969,155,256,82,18402
2021-07-28,16,10270,2760,5106,210,256,82,18684
2021-07-28,17,10282,2941,5267,262,207,83,19042
2021-07-28,18,10342,2739,5244,218,104,83,18730
2021-07-28,19,10378,2693,5075,226,31,83,18486
2021-07-28,20,10399,2321,4794,315,6,84,17919
2021-07-28,21,10416,1871,4554,506,0,83,17430
2021-07-28,22,10412,1468,4219,744,0,88,16931
2021-07-28,23,10407,717,3655,563,0,153,15495
2021-07-28,24,10388,233,3517,681,0,119,14938
2021-07-29,1,10377,262,3423,810,0,69,14941
2021-07-29,2,10368,251,3420,1016,0,68,15123
2021-07-29,3,10352,281,3204,901,0,67,14805
2021-07-29,4,10346,545,3415,594,0,67,14967
2021-07-29,5,10328,548,3395,1005,0,70,15346
2021-07-29,6,10315,548,3579,1313,2,78,15835
2021-07-29,7,10284,556,3866,1551,9,82,16348
2021-07-29,8,10272,565,4109,1527,22,82,16577
2021-07-29,9,10277,941,4677,1289,43,44,17271
2021-07-29,10,10280,1465,4699,974,128,31,17577
2021-07-29,11,10268,1549,4364,936,272,31,17420
2021-07-29,12,10260,1840,4303,1214,236,47,17900
2021-07-29,13,10260,1964,4453,1240,230,48,18195
2021-07-29,14,10275,1894,4383,1459,267,54,18332
2021-07-29,15,10286,1885,4497,1523,256,65,18512
2021-07-29,16,10301,1860,4630,1485,240,58,18574
2021-07-29,17,10301,1888,4952,1397,176,50,18764
2021-07-29,18,10288,1865,4961,1411,94,59,18678
2021-07-29,19,10287,1887,5117,1124,32,60,18507
2021-07-29,20,10287,1634,4704,1488,3,53,18169
2021-07-29,21,10290,1039,4593,1320,0,52,17294
2021-07-29,22,10269,631,4416,1404,0,55,16775
2021-07-29,23,10244,212,4018,1490,0,48,16012
2021-07-29,24,10228,178,3372,1739,0,35,15552
2021-07-30,1,10240,115,3079,1761,0,42,15237
2021-07-30,2,10267,114,3043,1650,0,43,15117
2021-07-30,3,10306,114,2982,1429,0,47,14878
2021-07-30,4,10344,113,3099,1198,0,46,14800
2021-07-30,5,10361,113,3163,1138,2,40,14817
2021-07-30,6,10380,113,3336,1365,5,37,15236
2021-07-30,7,10391,136,3852,1134,44,40,15597
2021-07-30,8,10405,245,4309,1053,142,34,16188
2021-07-30,9,10413,164,3754,1114,254,31,15730
2021-07-30,10,10425,170,3888,1152,316,38,15989
2021-07-30,11,10423,245,3956,1485,351,42,16502
2021-07-30,12,10417,275,3768,1542,365,48,16415
2021-07-30,13,10409,383,3847,1530,357,50,16576
2021-07-30,14,10394,541,4156,1461,363,43,16958
2021-07-30,15,10382,558,4120,1542,346,36,16984
2021-07-30,16,10353,564,4093,1427,309,32,16778
2021-07-30,17,10338,602,4498,1272,230,34,16974
2021-07-30,18,10338,736,4802,962,119,31,16988
2021-07-30,19,10338,863,4872,685,34,31,16823
2021-07-30,20,10348,418,4568,490,6,30,15860
2021-07-30,21,10378,314,4619,359,0,31,15701
2021-07-30,22,10412,373,4179,297,0,31,15292
2021-07-30,23,10422,310,3768,245,0,15,14760
2021-07-30,24,10425,199,3598,219,0,4,14445
2021-07-31,1,10450,125,3157,198,0,0,13930
2021-07-31,2,10411,124,3293,201,0,0,14029
2021-07-31,3,10195,125,3436,184,0,0,13940
2021-07-31,4,10203,169,3552,179,0,0,14103
2021-07-31,5,10202,127,3212,198,1,0,13740
2021-07-31,6,10195,126,3066,286,6,0,13679
2021-07-31,7,10188,126,3075,369,50,0,13808
2021-07-31,8,10159,127,3162,244,153,0,13845
2021-07-31,9,10110,132,3727,201,273,0,14443
2021-07-31,10,10296,218,3927,197,364,0,15002
2021-07-31,11,10355,292,3947,391,371,0,15356
2021-07-31,12,10353,308,3923,709,348,0,15641
2021-07-31,13,10363,241,3899,895,328,0,15726
2021-07-31,14,10379,251,3933,856,289,0,15708
2021-07-31,15,10371,288,3855,1077,265,0,15856
2021-07-31,16,10359,349,4036,964,200,0,15908
2021-07-31,17,10355,353,4014,1342,136,0,16200
2021-07-31,18,10350,357,4014,1085,86,2,15894
2021-07-31,19,10351,356,4152,849,27,1,15736
2021-07-31,20,10363,357,4484,743,5,0,15952
2021-07-31,21,10376,350,4493,710,0,0,15929
2021-07-31,22,10388,247,3988,757,0,0,15380
2021-07-31,23,10386,168,3698,680,0,1,14933
2021-07-31,24,10348,132,3412,575,0,3,14470
2021-08-01,1,10301,125,3338,509,0,28,14301
2021-08-01,2,10286,124,3235,553,0,35,14233
2021-08-01,3,10286,124,3192,518,0,36,14156
2021-08-01,4,10299,123,3195,418,0,38,14073
2021-08-01,5,10321,122,3013,270,1,41,13768
2021-08-01,6,10340,121,2970,234,2,40,13707
2021-08-01,7,10354,124,3006,295,27,33,13839
2021-08-01,8,10345,125,3226,357,71,29,14153
2021-08-01,9,10339,127,3514,458,113,34,14585
2021-08-01,10,10329,148,4084,599,155,33,15348
2021-08-01,11,10320,132,3940,562,170,35,15159
2021-08-01,12,10344,125,3646,714,185,35,15049
2021-08-01,13,10363,125,3682,964,235,39,15408
2021-08-01,14,10388,121,3824,1332,248,43,15956
2021-08-01,15,10387,120,3683,1515,269,43,16017
2021-08-01,16,10372,120,3778,1801,185,42,16298
2021-08-01,17,10361,120,3930,1465,124,40,16040
2021-08-01,18,10351,119,3731,1546,115,42,15904
2021-08-01,19,10348,119,4069,1521,32,37,16126
2021-08-01,20,10351,119,4223,1401,6,37,16137
2021-08-01,21,10363,119,4240,1408,0,33,16163
2021-08-01,22,10360,120,3834,1453,0,37,15804
2021-08-01,23,10354,120,3215,1260,0,38,14987
2021-08-01,24,10348,120,3108,901,0,38,14515
2021-08-02,1,10347,120,3057,871,0,40,14435
2021-08-02,2,10364,120,2867,535,0,41,13927
2021-08-02,3,10393,120,2852,432,0,40,13837
2021-08-02,4,10173,119,2889,481,0,39,13701
2021-08-02,5,10113,120,2789,600,2,37,13661
2021-08-02,6,10128,119,2671,445,4,41,13408
2021-08-02,7,10139,120,3050,490,45,38,13882
2021-08-02,8,10363,118,3249,252,161,23,14166
2021-08-02,9,10428,116,3132,181,284,33,14174
2021-08-02,10,10406,116,3353,202,375,37,14489
2021-08-02,11,10390,182,3622,232,400,33,14859
2021-08-02,12,10369,188,3766,315,387,35,15060
2021-08-02,13,10353,278,3822,383,383,33,15252
2021-08-02,14,10346,416,3742,394,379,33,15310
2021-08-02,15,10336,542,4106,352,355,34,15725
2021-08-02,16,10325,615,4487,352,275,34,16088
2021-08-02,17,10306,820,4929,339,211,33,16638
2021-08-02,18,10299,916,4828,346,111,31,16531
2021-08-02,19,10304,891,4887,412,29,28,16551
2021-08-02,20,10312,838,4496,500,2,26,16174
2021-08-02,21,10319,447,4250,539,0,22,15577
2021-08-02,22,10338,376,3770,619,0,28,15131
2021-08-02,23,10364,372,3396,671,0,27,14830
2021-08-02,24,10380,353,2963,639,0,27,14362
2021-08-03,1,10405,264,2719,440,0,28,13856
2021-08-03,2,10405,178,2770,474,0,39,13866
2021-08-03,3,10397,260,2754,425,0,43,13879
2021-08-03,4,10203,283,2790,515,0,48,13839
2021-08-03,5,10044,403,3015,639,1,48,14150
2021-08-03,6,10030,613,3030,485,3,54,14215
2021-08-03,7,10035,831,3749,435,42,63,15155
2021-08-03,8,10281,990,3981,249,134,75,15710
2021-08-03,9,10284,1180,4271,170,257,73,16235
2021-08-03,10,10274,1244,4114,279,322,66,16299
2021-08-03,11,10268,1454,4043,338,337,69,16509
2021-08-03,12,10282,1844,3867,401,334,69,16797
2021-08-03,13,10322,2119,3491,467,333,69,16801
2021-08-03,14,10339,2221,3611,424,378,71,17044
2021-08-03,15,10364,2374,4003,198,258,70,17267
2021-08-03,16,10370,2527,4353,466,302,68,18086
2021-08-03,17,10362,2775,5013,332,210,72,18764
2021-08-03,18,10337,2538,5226,256,116,68,18541
2021-08-03,19,10325,2379,5212,209,33,70,18228
2021-08-03,20,10297,2330,4628,228,4,67,17554
2021-08-03,21,10283,2209,4396,241,0,68,17197
2021-08-03,22,10276,1408,3946,239,0,71,15940
2021-08-03,23,10254,637,3719,301,0,64,14975
2021-08-03,24,10241,372,3528,304,0,56,14501
2021-08-04,1,10234,143,3241,281,0,58,13957
2021-08-04,2,10246,117,3142,250,0,57,13812
2021-08-04,3,10260,128,3301,180,0,54,13923
2021-08-04,4,10296,255,3277,183,0,55,14066
2021-08-04,5,10311,462,3412,138,1,60,14384
2021-08-04,6,10333,821,3440,120,5,68,14787
2021-08-04,7,10338,1275,3706,78,45,61,15503
2021-08-04,8,10331,1650,3686,64,144,59,15934
2021-08-04,9,10310,1822,3629,39,266,50,16116
2021-08-04,10,10283,1999,3591,28,357,47,16305
2021-08-04,11,10281,2575,3438,34,402,56,16786
2021-08-04,12,10275,2898,3567,45,411,54,17250
2021-08-04,13,10258,3236,3711,78,381,50,17714
2021-08-04,14,10230,3679,3820,118,393,48,18288
2021-08-04,15,10203,3707,4063,138,385,51,18547
2021-08-04,16,10189,4074,4473,150,327,50,19263
2021-08-04,17,10187,4213,5226,131,218,52,20027
2021-08-04,18,10195,4193,5285,100,112,41,19926
2021-08-04,19,10215,3869,5039,112,33,39,19307
2021-08-04,20,10231,3492,4811,162,5,33,18734
2021-08-04,21,10243,2872,4757,167,0,32,18071
2021-08-04,22,10262,2051,4210,233,0,35,16791
2021-08-04,23,10280,1175,3628,266,0,27,15376
2021-08-04,24,10289,541,3301,299,0,21,14451
2021-08-05,1,10301,172,3371,294,0,27,14165
2021-08-05,2,10309,199,3201,297,0,30,14036
2021-08-05,3,10308,350,3363,288,0,31,14340
2021-08-05,4,10294,476,3272,304,0,36,14382
2021-08-05,5,10286,665,3404,279,0,41,14675
2021-08-05,6,10274,1114,3426,292,5,49,15160
2021-08-05,7,10256,1579,3290,250,40,46,15461
2021-08-05,8,10236,1999,3430,171,110,42,15988
2021-08-05,9,10215,2428,3752,102,235,34,16766
2021-08-05,10,10203,3214,3786,71,329,32,17635
2021-08-05,11,10199,3622,3713,72,389,32,18027
2021-08-05,12,10193,3827,3910,155,399,33,18517
2021-08-05,13,10188,4050,3899,242,414,32,18825
2021-08-05,14,10205,4150,4090,335,406,36,19222
2021-08-05,15,10238,4439,4333,328,361,51,19750
2021-08-05,16,10240,4865,4415,287,285,79,20171
2021-08-05,17,10243,5090,5074,279,205,96,20987
2021-08-05,18,10244,5013,5046,332,102,88,20825
2021-08-05,19,10238,4666,4962,460,30,84,20440
2021-08-05,20,10232,3920,4852,687,5,83,19779
2021-08-05,21,10215,3512,4604,824,0,109,19264
2021-08-05,22,10217,2420,4102,1051,0,120,17910
2021-08-05,23,10211,1437,3428,1194,0,121,16391
2021-08-05,24,10218,666,3167,1138,0,99,15288
2021-08-06,1,10217,206,3123,1286,0,49,14881
2021-08-06,2,10230,222,3200,1258,0,17,14927
2021-08-06,3,10232,450,2861,1199,0,17,14759
2021-08-06,4,10225,580,2780,1157,0,17,14759
2021-08-06,5,10222,823,2855,927,2,18,14847
2021-08-06,6,10215,1062,2861,1277,4,25,15444
2021-08-06,7,10228,1429,2952,1096,40,39,15784
2021-08-06,8,10243,1893,3472,1011,127,74,16820
2021-08-06,9,10252,2244,3774,796,238,111,17415
2021-08-06,10,10269,2693,3613,840,314,127,17856
2021-08-06,11,10249,3214,3559,1052,348,95,18517
2021-08-06,12,10240,3107,3926,1277,362,91,19003
2021-08-06,13,10244,3344,3892,1571,353,90,19494
2021-08-06,14,10239,3422,3863,1760,343,86,19713
2021-08-06,15,10233,3458,3842,1929,329,85,19876
2021-08-06,16,10216,3454,4305,1651,276,84,19986
2021-08-06,17,10202,3740,4825,1362,177,84,20390
2021-08-06,18,10208,3805,5172,1176,90,83,20534
2021-08-06,19,10209,3940,4814,942,27,86,20018
2021-08-06,20,10203,4123,4275,1045,1,84,19731
2021-08-06,21,10205,3545,4311,1217,0,85,19363
2021-08-06,22,10204,3061,3969,1196,0,85,18515
2021-08-06,23,10206,1902,3469,1243,0,66,16886
2021-08-06,24,10187,861,3167,1138,0,54,15407
2021-08-07,1,10197,178,3091,1223,0,53,14742
2021-08-07,2,10203,130,3191,992,0,13,14529
2021-08-07,3,10217,212,3542,769,0,0,14740
2021-08-07,4,10235,283,3451,556,0,0,14525
2021-08-07,5,10238,689,3340,470,1,2,14740
2021-08-07,6,10233,995,3347,425,3,1,15004
2021-08-07,7,10249,1232,3459,393,37,0,15370
2021-08-07,8,10255,2179,3671,295,109,17,16526
2021-08-07,9,10251,2417,3660,236,204,50,16818
2021-08-07,10,10260,2491,3531,218,299,56,16855
2021-08-07,11,10255,2686,3700,301,350,54,17346
2021-08-07,12,10254,3631,3692,339,323,61,18300
2021-08-07,13,10248,4063,3743,392,300,44,18790
2021-08-07,14,10236,3899,3506,392,309,0,18342
2021-08-07,15,10228,3434,3714,495,315,0,18186
2021-08-07,16,10236,3655,4336,376,218,0,18821
2021-08-07,17,10267,4005,4626,385,154,0,19437
2021-08-07,18,10270,4002,4818,258,92,0,19440
2021-08-07,19,10265,4121,4691,186,30,0,19293
2021-08-07,20,10264,4274,4201,177,3,0,18919
2021-08-07,21,10260,3873,3799,233,0,0,18165
2021-08-07,22,10258,2952,3431,265,0,0,16906
2021-08-07,23,10269,1777,3250,306,0,0,15602
2021-08-07,24,10277,1053,3117,459,0,0,14906
2021-08-08,1,10274,262,3092,521,0,0,14149
2021-08-08,2,10271,133,2911,538,0,0,13853
2021-08-08,3,10263,144,2723,362,0,0,13492
2021-08-08,4,10264,262,2884,445,0,0,13855
2021-08-08,5,10275,515,3163,410,0,0,14363
2021-08-08,6,10274,945,3231,442,3,0,14895
2021-08-08,7,10265,1093,3202,507,33,0,15100
2021-08-08,8,10251,1477,3204,515,100,0,15547
2021-08-08,9,10254,2027,3284,439,136,0,16140
2021-08-08,10,10247,2276,3331,499,220,0,16573
2021-08-08,11,10244,2676,3298,598,306,0,17122
2021-08-08,12,10256,2747,3869,544,339,0,17755
2021-08-08,13,10248,3283,3971,698,261,0,18461
2021-08-08,14,10213,3695,3890,781,254,1,18834
2021-08-08,15,10200,3563,3951,828,211,6,18759
2021-08-08,16,10207,3652,4190,881,199,33,19162
2021-08-08,17,10212,3774,4584,1064,140,53,19827
2021-08-08,18,10212,3473,4585,1084,79,55,19488
2021-08-08,19,10212,3364,4609,1014,27,56,19282
2021-08-08,20,10211,3297,4546,1124,0,56,19234
2021-08-08,21,10201,3132,4071,1287,0,13,18704
2021-08-08,22,10199,2557,3489,1499,0,0,17744
2021-08-08,23,10195,1780,2998,1361,0,0,16334
2021-08-08,24,10186,1269,2940,1060,0,0,15455
2021-08-09,1,10178,1222,2780,1087,0,7,15274
2021-08-09,2,10174,1222,2692,1339,0,16,15443
2021-08-09,3,10181,1321,3185,1079,0,18,15784
2021-08-09,4,10179,1519,3174,954,0,18,15844
2021-08-09,5,10169,1432,3129,894,0,21,15645
2021-08-09,6,10171,1915,3257,1009,2,34,16388
2021-08-09,7,10167,2333,3321,968,15,68,16872
2021-08-09,8,10168,2612,3625,794,82,87,17368
2021-08-09,9,10164,3003,3762,698,188,87,17902
2021-08-09,10,10147,3592,4118,753,273,87,18970
2021-08-09,11,10141,4379,4035,911,330,91,19887
2021-08-09,12,10149,4773,4085,1270,341,94,20712
2021-08-09,13,10157,4396,4176,1545,333,102,20709
2021-08-09,14,10145,4823,4376,1659,307,60,21370
2021-08-09,15,10134,5465,4496,1354,257,52,21758
2021-08-09,16,10119,6027,4631,1052,222,51,22102
2021-08-09,17,10108,5714,5119,697,172,48,21858
2021-08-09,18,10131,5498,5171,660,79,45,21584
2021-08-09,19,10136,4768,5109,943,19,47,21022
2021-08-09,20,10131,4698,4945,1015,0,46,20835
2021-08-09,21,10130,4840,4519,1194,0,42,20725
2021-08-09,22,10117,4055,3846,1413,0,33,19464
2021-08-09,23,10119,3216,3279,1492,0,21,18127
2021-08-09,24,10118,1904,3281,1603,0,17,16923
2021-08-10,1,10116,1377,3241,1543,0,15,16292
2021-08-10,2,10111,1378,3124,1627,0,15,16255
2021-08-10,3,10108,1354,3222,1632,0,15,16331
2021-08-10,4,10107,1544,3019,1930,0,17,16617
2021-08-10,5,10105,1757,2846,2079,0,22,16809
2021-08-10,6,10101,2213,2791,1861,3,26,16995
2021-08-10,7,10093,2582,2957,1591,26,31,17280
2021-08-10,8,10082,2569,3117,1883,73,31,17755
2021-08-10,9,10064,2855,3498,2261,112,32,18822
2021-08-10,10,10055,3398,3804,2291,111,31,19690
2021-08-10,11,10054,4367,3840,1914,176,31,20382
2021-08-10,12,10054,4292,4019,1968,289,31,20653
2021-08-10,13,10047,4078,3861,2122,315,36,20459
2021-08-10,14,10037,4288,3869,1996,268,42,20500
2021-08-10,15,10038,4323,4170,1735,254,42,20562
2021-08-10,16,10034,4321,4615,1662,222,33,20887
2021-08-10,17,10041,4683,4615,1703,150,32,21224
2021-08-10,18,10040,4720,4798,1403,83,31,21075
2021-08-10,19,10037,5271,4662,1000,25,33,21028
2021-08-10,20,10027,5119,4653,919,0,30,20748
2021-08-10,21,10032,4999,4565,1009,0,31,20636
2021-08-10,22,10024,4464,3771,1153,0,31,19443
2021-08-10,23,10036,3314,3455,1207,0,23,18035
2021-08-10,24,10040,2130,3166,1310,0,16,16662
2021-08-11,1,10042,1855,2886,1575,0,15,16373
2021-08-11,2,10045,1851,2659,1674,0,15,16244
2021-08-11,3,10043,1866,2647,1769,0,15,16340
2021-08-11,4,10043,1881,2774,1810,0,16,16524
2021-08-11,5,10050,2368,3253,1329,0,23,17023
2021-08-11,6,10049,2687,3150,1121,2,28,17037
2021-08-11,7,10045,3000,3085,1168,16,30,17344
2021-08-11,8,10030,3026,3197,1523,62,30,17868
2021-08-11,9,10030,3286,3497,1595,166,30,18604
2021-08-11,10,10034,4003,3655,1565,246,33,19536
2021-08-11,11,10025,5196,3869,1648,311,32,21081
2021-08-11,12,10031,5406,4046,1640,341,46,21510
2021-08-11,13,10025,5468,4265,1857,339,45,21999
2021-08-11,14,10028,5395,4405,2255,331,45,22459
2021-08-11,15,10037,5022,4520,2500,337,45,22461
2021-08-11,16,10028,5016,4451,2619,255,46,22415
2021-08-11,17,9994,4750,4758,2151,142,39,21834
2021-08-11,18,9990,4751,4537,2091,49,42,21460
2021-08-11,19,9984,4093,4620,1738,13,42,20490
2021-08-11,20,9959,4443,4512,1899,1,33,20847
2021-08-11,21,9971,4663,4354,2264,0,32,21284
2021-08-11,22,9987,3639,3665,2585,0,32,19908
2021-08-11,23,10005,2240,3020,2561,0,25,17851
2021-08-11,24,10004,1202,2771,2907,0,18,16902
2021-08-12,1,9990,1213,2801,2554,0,15,16573
2021-08-12,2,9988,1380,2731,2486,0,15,16600
2021-08-12,3,10020,1384,2734,2435,0,15,16588
2021-08-12,4,10029,1491,2692,2343,0,15,16570
2021-08-12,5,10042,1659,2744,2298,0,19,16762
2021-08-12,6,10059,1920,2778,2187,2,30,16976
2021-08-12,7,10062,2363,2904,1965,16,31,17341
2021-08-12,8,10063,2745,3041,2221,61,31,18162
2021-08-12,9,10054,3160,3284,2153,112,31,18794
2021-08-12,10,10039,3435,3450,2380,182,31,19517
2021-08-12,11,10041,4047,4134,1647,247,31,20147
2021-08-12,12,10044,4872,4314,1242,273,30,20775
2021-08-12,13,10055,5036,4398,1130,296,34,20949
2021-08-12,14,10055,5063,4414,1148,335,45,21060
2021-08-12,15,10076,5094,4585,1207,337,79,21378
2021-08-12,16,10099,5229,4807,1295,300,101,21831
2021-08-12,17,10107,5411,5070,1256,202,104,22150
2021-08-12,18,10105,5506,5027,1126,97,103,21964
2021-08-12,19,10103,5587,4787,1129,26,101,21733
2021-08-12,20,10107,5293,4581,1257,0,92,21330
2021-08-12,21,10113,4954,4491,1529,0,47,21134
2021-08-12,22,10120,3671,3673,2018,0,32,19514
2021-08-12,23,10130,2681,2856,2353,0,22,18042
2021-08-12,24,10143,1884,2740,2226,0,15,17008
2021-08-13,1,10150,1774,2745,2025,0,15,16709
2021-08-13,2,10160,1984,2605,1837,0,15,16601
2021-08-13,3,10165,2146,2955,1540,0,15,16821
2021-08-13,4,10167,2178,3145,1223,0,15,16728
2021-08-13,5,10161,2567,3243,940,1,18,16930
2021-08-13,6,10162,2762,3174,912,2,27,17039
2021-08-13,7,10155,3187,3378,758,25,32,17535
2021-08-13,8,10135,3891,3625,540,103,31,18325
2021-08-13,9,10116,4511,4157,429,171,31,19415
