Date,Hour,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Total
2020-03-17,14,10056,1053,4082,2619,221,85,18116
2020-03-17,15,10063,1212,4080,1897,235,83,17570
2020-03-17,16,10059,1061,4176,1688,230,83,17297
2020-03-17,17,10054,1027,4654,1923,183,83,17924
2020-03-17,18,10055,1042,4788,1741,65,83,17774
2020-03-17,19,10055,1051,5241,1816,5,83,18251
2020-03-17,20,10051,1060,5858,1668,0,83,18720
2020-03-17,21,10058,1068,5619,1468,0,83,18296
2020-03-17,22,10057,676,5361,1075,0,83,17252
2020-03-17,23,10066,695,5136,671,0,31,16599
2020-03-17,24,10060,466,4619,514,0,13,15672
2020-03-18,1,10057,378,4558,488,0,14,15495
2020-03-18,2,10061,372,4256,531,0,11,15231
2020-03-18,3,10060,457,4157,596,0,11,15281
2020-03-18,4,10064,694,3708,660,0,12,15138
2020-03-18,5,10063,1195,3691,722,0,13,15684
2020-03-18,6,10065,1448,3963,752,2,20,16250
2020-03-18,7,10062,1416,4719,1076,11,25,17309
2020-03-18,8,10064,1418,4875,1159,94,27,17637
2020-03-18,9,10065,1311,5250,987,160,28,17801
2020-03-18,10,10063,1062,5048,1038,227,43,17481
2020-03-18,11,10055,1143,5203,965,277,46,17689
2020-03-18,12,10050,1440,4824,1146,275,46,17781
2020-03-18,13,9912,1479,4755,1051,227,50,17474
2020-03-18,14,9955,1312,4688,970,207,48,17180
2020-03-18,15,10055,1458,4662,1060,138,63,17436
2020-03-18,16,10053,1479,4767,1509,109,83,18000
2020-03-18,17,10050,1423,5194,1523,59,84,18333
2020-03-18,18,10053,1420,5405,1565,22,87,18552
2020-03-18,19,10050,1417,5379,1667,1,82,18596
2020-03-18,20,10046,1419,5300,1528,0,82,18375
2020-03-18,21,10045,1262,4941,1762,0,83,18093
2020-03-18,22,10050,1228,4296,1853,0,81,17508
2020-03-18,23,10046,624,4133,1652,0,28,16483
2020-03-18,24,10043,398,3937,1441,0,13,15832
2020-03-19,1,10043,338,3886,1146,0,10,15423
2020-03-19,2,10047,431,3652,1060,0,9,15199
2020-03-19,3,10040,652,3759,691,0,15,15157
2020-03-19,4,10044,966,3742,599,0,17,15368
2020-03-19,5,10038,1253,3385,568,0,31,15275
2020-03-19,6,10037,1455,3974,395,2,70,15933
2020-03-19,7,10042,1622,5095,442,2,83,17286
2020-03-19,8,10038,1644,5168,295,20,86,17251
2020-03-19,9,10032,1604,5455,200,54,87,17432
2020-03-19,10,10028,1600,5299,184,125,91,17327
2020-03-19,11,10032,1836,5206,228,185,97,17584
2020-03-19,12,10033,1854,5129,244,168,110,17538
2020-03-19,13,10026,1813,4973,309,169,119,17409
2020-03-19,14,10027,1727,4994,414,115,95,17372
2020-03-19,15,10023,2012,4851,571,89,83,17629
2020-03-19,16,10022,2049,5068,710,60,78,17987
2020-03-19,17,10025,1685,5289,1164,35,79,18277
2020-03-19,18,10021,1600,5016,1765,11,80,18493
2020-03-19,19,10018,1604,4730,2158,0,80,18590
2020-03-19,20,10020,1495,4682,2366,0,81,18644
2020-03-19,21,10028,743,4587,2555,0,80,17993
2020-03-19,22,10033,440,3937,3064,0,36,17510
2020-03-19,23,10027,305,3603,2927,0,16,16878
2020-03-19,24,10035,216,3338,3255,0,14,16858
2020-03-20,1,10039,215,3239,3122,0,10,16625
2020-03-20,2,10035,213,3235,2956,0,9,16448
2020-03-20,3,10032,213,3129,2818,0,10,16202
2020-03-20,4,10034,212,3155,2923,0,9,16333
2020-03-20,5,10034,211,3233,2925,0,11,16414
2020-03-20,6,10030,211,3322,2997,0,17,16577
2020-03-20,7,10032,211,3640,3344,1,28,17256
2020-03-20,8,10030,211,3864,3586,7,30,17728
2020-03-20,9,10026,212,3968,3405,28,31,17670
2020-03-20,10,10009,214,3866,3594,71,46,17800
2020-03-20,11,9984,214,3722,3371,148,40,17479
2020-03-20,12,9974,216,3720,3639,129,38,17716
2020-03-20,13,9997,231,3732,3286,202,37,17485
2020-03-20,14,10013,232,3807,3010,250,36,17348
2020-03-20,15,10016,251,3954,2693,249,36,17199
2020-03-20,16,10016,255,4052,3407,131,35,17896
2020-03-20,17,10015,258,4387,3832,80,29,18601
2020-03-20,18,10017,262,4693,3873,27,26,18898
2020-03-20,19,10016,276,4942,3820,0,26,19080
2020-03-20,20,10015,275,4978,3745,0,26,19039
2020-03-20,21,10011,271,4764,3587,0,26,18659
2020-03-20,22,10008,270,4260,3293,0,26,17857
2020-03-20,23,10008,268,3991,3028,0,13,17308
2020-03-20,24,10021,232,3731,2732,0,3,16719
2020-03-21,1,10018,227,3546,2436,0,0,16227
2020-03-21,2,10018,266,3616,2258,0,0,16158
2020-03-21,3,10021,311,3803,2026,0,0,16161
2020-03-21,4,10017,427,3391,1885,0,0,15720
2020-03-21,5,10015,570,3276,1653,0,0,15514
2020-03-21,6,10010,672,3640,1486,1,0,15809
2020-03-21,7,10008,658,4032,1421,9,14,16142
2020-03-21,8,10011,697,4379,1163,75,44,16369
2020-03-21,9,10003,779,4368,882,217,53,16302
2020-03-21,10,9995,875,4252,711,346,54,16233
2020-03-21,11,9986,1008,4284,521,402,54,16255
2020-03-21,12,9997,1059,4280,413,414,54,16217
2020-03-21,13,10001,1083,4207,431,415,54,16191
2020-03-21,14,9966,891,3916,482,426,54,15735
2020-03-21,15,10000,800,3904,653,424,54,15835
2020-03-21,16,10006,691,4216,751,381,54,16099
2020-03-21,17,10004,673,5118,859,243,66,16963
2020-03-21,18,10008,692,5564,905,80,110,17359
2020-03-21,19,10001,724,5594,794,7,142,17262
2020-03-21,20,10002,718,5513,720,0,173,17126
2020-03-21,21,9993,535,4981,660,0,169,16338
2020-03-21,22,10000,538,4979,575,0,141,16233
2020-03-21,23,10001,585,4738,498,0,93,15915
2020-03-21,24,10001,371,4677,483,0,12,15544
2020-03-22,1,9991,300,4150,632,0,0,15073
2020-03-22,2,9989,217,3959,787,0,0,14952
2020-03-22,3,9993,218,3934,737,0,0,14882
2020-03-22,4,9991,205,3890,812,0,0,14898
2020-03-22,5,9989,198,3926,992,0,0,15105
2020-03-22,6,10003,199,4000,1167,1,0,15370
2020-03-22,7,10007,199,3900,1343,16,0,15465
2020-03-22,8,10003,199,3791,1509,127,0,15629
2020-03-22,9,10006,199,3927,1421,282,0,15835
2020-03-22,10,10005,201,3790,1578,389,0,15963
2020-03-22,11,9998,279,3704,1821,402,0,16204
2020-03-22,12,9998,289,3786,1831,406,0,16310
2020-03-22,13,9994,408,3756,1809,402,0,16369
2020-03-22,14,10004,421,3541,1805,404,0,16175
2020-03-22,15,10005,465,3608,1578,381,0,16037
2020-03-22,16,10005,495,4187,1753,312,0,16752
2020-03-22,17,10000,545,4857,1879,169,17,17467
2020-03-22,18,10002,626,5179,1989,51,44,17891
2020-03-22,19,9998,680,5451,2061,2,51,18243
2020-03-22,20,9988,665,5198,2233,0,53,18137
2020-03-22,21,9975,655,4451,2403,0,56,17540
2020-03-22,22,9662,655,3876,2371,0,56,16620
2020-03-22,23,9197,495,3911,2274,0,56,15933
2020-03-22,24,9195,464,3896,1870,0,12,15437
2020-03-23,1,9192,420,4365,1563,0,9,15549
2020-03-23,2,9196,487,4057,1313,0,11,15064
2020-03-23,3,9202,702,4092,1180,0,11,15187
2020-03-23,4,9200,853,3935,1313,0,13,15314
2020-03-23,5,9204,1265,3449,1437,0,45,15400
2020-03-23,6,9203,1481,3850,1267,0,76,15877
2020-03-23,7,9204,1902,4490,1061,3,82,16742
2020-03-23,8,9196,2362,4719,887,14,80,17258
2020-03-23,9,9191,2246,4744,632,31,79,16923
2020-03-23,10,9179,2431,4938,392,56,82,17078
2020-03-23,11,9180,2724,4687,280,75,93,17039
2020-03-23,12,9171,2952,4318,238,107,111,16897
2020-03-23,13,9174,2821,4364,286,95,171,16911
2020-03-23,14,9175,2595,4322,505,86,166,16849
2020-03-23,15,9172,2475,4309,674,72,100,16802
2020-03-23,16,9169,2576,4663,420,56,102,16986
2020-03-23,17,9171,2939,4785,340,32,91,17358
2020-03-23,18,9171,2822,4926,487,13,79,17498
2020-03-23,19,9170,2879,4978,507,1,77,17612
2020-03-23,20,9168,2827,4914,319,0,77,17305
2020-03-23,21,9167,2462,4430,161,0,77,16297
2020-03-23,22,9165,2253,4219,108,0,40,15785
2020-03-23,23,9166,2200,3602,90,0,17,15075
2020-03-23,24,9168,1846,3558,129,0,17,14718
2020-03-24,1,9176,1384,3729,199,0,9,14497
2020-03-24,2,9185,1468,3701,194,0,9,14557
2020-03-24,3,9181,1610,3879,132,0,9,14811
2020-03-24,4,9174,1681,3892,110,0,10,14867
2020-03-24,5,9175,1797,3872,89,0,12,14945
2020-03-24,6,9173,2055,3857,79,2,22,15188
2020-03-24,7,9178,2274,4479,72,6,27,16036
2020-03-24,8,9175,2289,4921,42,36,27,16490
2020-03-24,9,9178,2270,4920,29,98,27,16522
2020-03-24,10,9173,1918,4702,59,160,27,16039
2020-03-24,11,9174,1859,4425,129,205,27,15819
2020-03-24,12,9178,1832,4440,115,213,27,15805
2020-03-24,13,9173,1748,4252,141,208,27,15549
2020-03-24,14,9172,1868,4216,204,226,28,15714
2020-03-24,15,9174,1711,4066,214,200,30,15395
2020-03-24,16,9174,1750,4400,290,146,41,15801
2020-03-24,17,9173,1953,4942,347,60,75,16550
2020-03-24,18,9172,1896,5255,470,31,82,16906
2020-03-24,19,9174,1945,5236,585,4,78,17022
2020-03-24,20,9168,1853,5044,718,0,77,16860
2020-03-24,21,9335,1808,4888,827,0,77,16935
2020-03-24,22,9414,1180,4801,1160,0,80,16635
2020-03-24,23,9572,635,4152,1433,0,33,15825
2020-03-24,24,9606,504,4118,1353,0,16,15597
2020-03-25,1,9584,361,3832,1274,0,15,15066
2020-03-25,2,9644,288,3678,1058,0,14,14682
2020-03-25,3,9755,369,3610,980,0,14,14728
2020-03-25,4,9757,662,3661,821,0,14,14915
2020-03-25,5,9741,1046,3771,680,0,14,15252
2020-03-25,6,9735,1169,3853,613,3,20,15393
2020-03-25,7,9732,1317,4419,524,13,57,16062
2020-03-25,8,9731,1489,4693,426,67,83,16489
2020-03-25,9,9732,1700,4630,233,182,83,16560
2020-03-25,10,9731,1726,4745,219,191,84,16696
2020-03-25,11,9739,1810,4584,349,194,88,16764
2020-03-25,12,9789,1954,4231,454,208,85,16721
2020-03-25,13,9841,2023,4110,495,238,82,16789
2020-03-25,14,9835,2055,3907,283,207,83,16370
2020-03-25,15,9844,1980,3921,200,129,82,16156
2020-03-25,16,9850,1542,4289,464,192,82,16419
2020-03-25,17,9851,1279,4971,495,117,82,16795
2020-03-25,18,9846,1242,4957,463,54,83,16645
2020-03-25,19,9844,1256,5059,643,4,83,16889
2020-03-25,20,9837,1273,4968,868,0,84,17030
2020-03-25,21,9845,1250,4323,1276,0,84,16778
2020-03-25,22,9846,1214,3635,1215,0,84,15994
2020-03-25,23,9926,840,3441,1035,0,43,15285
2020-03-25,24,9984,358,3387,1504,0,11,15244
2020-03-26,1,9975,260,3239,1895,0,10,15379
2020-03-26,2,9984,259,3005,1890,0,9,15147
2020-03-26,3,9981,259,2957,2064,0,9,15270
2020-03-26,4,9988,258,2996,2161,0,10,15413
2020-03-26,5,9986,260,3130,2013,0,12,15401
2020-03-26,6,9985,270,3330,2182,2,21,15790
2020-03-26,7,9991,384,3512,2623,8,27,16545
2020-03-26,8,9983,567,3605,2759,56,28,16998
2020-03-26,9,9987,711,3578,2420,143,28,16867
2020-03-26,10,9985,771,3544,2439,271,27,17037
2020-03-26,11,9979,1152,3706,2150,294,27,17308
2020-03-26,12,9982,1380,3864,2135,258,32,17651
2020-03-26,13,9975,1421,3877,1743,264,33,17313
2020-03-26,14,9978,1430,3851,1487,219,33,16998
2020-03-26,15,9976,1447,4161,1260,123,30,16997
2020-03-26,16,9972,1519,4911,870,114,43,17429
2020-03-26,17,9976,1741,5261,647,71,82,17778
2020-03-26,18,9981,1120,4761,974,26,83,16945
2020-03-26,19,9983,928,4771,905,1,82,16670
2020-03-26,20,9978,864,4759,874,0,80,16555
2020-03-26,21,9982,697,5192,664,0,81,16616
2020-03-26,22,9986,705,4765,827,0,96,16379
2020-03-26,23,9985,468,4232,724,0,37,15446
2020-03-26,24,9991,273,4012,772,0,11,15059
2020-03-27,1,9997,326,3690,885,0,10,14908
2020-03-27,2,9996,343,3167,926,0,9,14441
2020-03-27,3,10002,396,3454,738,0,9,14599
2020-03-27,4,10004,584,3365,536,0,10,14499
2020-03-27,5,10017,859,3648,569,0,13,15106
2020-03-27,6,10020,1263,3937,566,1,19,15806
2020-03-27,7,10016,1512,4348,431,5,25,16337
2020-03-27,8,10021,1426,4722,355,39,25,16588
2020-03-27,9,10030,1582,4865,246,99,25,16847
2020-03-27,10,10028,1623,4730,87,178,25,16671
2020-03-27,11,10015,1378,4402,66,289,26,16176
2020-03-27,12,10014,1407,4009,98,321,26,15875
2020-03-27,13,10015,1228,3756,52,121,27,15199
2020-03-27,14,10018,972,3468,82,343,25,14908
2020-03-27,15,10020,740,3489,55,255,25,14584
2020-03-27,16,10018,692,3675,93,277,26,14781
2020-03-27,17,10025,615,4507,185,207,25,15564
2020-03-27,18,10046,665,5200,176,85,26,16198
2020-03-27,19,10044,579,5396,274,6,27,16326
2020-03-27,20,10042,590,5318,537,0,27,16514
2020-03-27,21,10035,341,4951,789,0,27,16143
2020-03-27,22,10032,262,4283,1017,0,27,15621
2020-03-27,23,10044,206,3891,1252,0,15,15408
2020-03-27,24,10041,205,3351,1270,0,7,14874
2020-03-28,1,10045,205,3254,1374,0,0,14878
2020-03-28,2,10043,205,3293,1325,0,0,14866
2020-03-28,3,10051,205,3240,1566,0,0,15062
2020-03-28,4,10056,204,3306,1433,0,0,14999
2020-03-28,5,10059,203,3315,1566,0,0,15143
2020-03-28,6,10057,203,3470,1359,1,0,15090
2020-03-28,7,10054,201,3533,1486,8,0,15282
2020-03-28,8,10054,204,3550,1575,33,0,15416
2020-03-28,9,10055,205,3731,2178,66,1,16236
2020-03-28,10,10053,204,4054,2261,89,1,16662
2020-03-28,11,10050,260,4515,2034,101,0,16960
2020-03-28,12,10049,375,4991,1883,135,0,17433
2020-03-28,13,10056,430,4301,1919,122,1,16829
2020-03-28,14,10060,375,3962,1957,124,0,16478
2020-03-28,15,10062,249,4234,1767,121,0,16433
2020-03-28,16,10061,261,4849,1420,96,0,16687
2020-03-28,17,10060,653,5477,1173,52,0,17415
2020-03-28,18,10056,697,5052,1031,21,0,16857
2020-03-28,19,10054,469,4554,1359,1,0,16437
2020-03-28,20,10059,294,4176,1749,0,0,16278
2020-03-28,21,10053,206,3847,1982,0,0,16088
2020-03-28,22,10061,204,3605,1512,0,0,15382
2020-03-28,23,10075,204,3473,1487,0,0,15239
2020-03-28,24,10079,205,3293,1648,0,0,15225
2020-03-29,1,10083,205,3303,1736,0,0,15327
2020-03-29,2,10078,205,3366,1736,0,0,15385
2020-03-29,3,10064,204,3303,1693,0,0,15264
2020-03-29,4,10059,203,3416,1578,0,0,15256
2020-03-29,5,10075,202,3491,1710,0,0,15478
2020-03-29,6,10076,203,3487,2030,0,0,15796
2020-03-29,7,10074,203,3623,2294,2,0,16196
2020-03-29,8,10081,200,3703,2846,10,0,16840
2020-03-29,9,10077,201,3909,2740,28,0,16955
2020-03-29,10,10078,201,3865,2942,63,0,17149
2020-03-29,11,10076,202,3807,2904,162,0,17151
2020-03-29,12,10079,203,3553,3370,115,0,17320
2020-03-29,13,10077,202,3398,3390,123,0,17190
2020-03-29,14,10083,201,3414,3296,208,0,17202
2020-03-29,15,10088,227,3625,3177,201,0,17318
2020-03-29,16,10086,204,3709,3315,107,0,17421
2020-03-29,17,10084,205,3616,3509,46,0,17460
2020-03-29,18,10081,203,3618,3377,23,0,17302
2020-03-29,19,10075,203,3821,3052,3,0,17154
2020-03-29,20,10066,205,3947,3328,0,0,17546
2020-03-29,21,10077,202,3789,3209,0,0,17277
2020-03-29,22,10079,205,3666,3208,0,0,17158
2020-03-29,23,10073,205,3787,2302,0,0,16367
2020-03-29,24,10079,204,3563,2035,0,0,15881
2020-03-30,1,10075,203,3519,1743,0,7,15547
2020-03-30,2,10077,204,3444,1420,0,8,15153
2020-03-30,3,10083,202,3421,1282,0,8,14996
2020-03-30,4,10070,201,3517,1343,0,9,15140
2020-03-30,5,10090,213,3508,1760,0,13,15584
2020-03-30,6,10083,250,3687,1870,2,20,15912
2020-03-30,7,10074,316,3855,2099,2,26,16372
2020-03-30,8,10076,404,3988,2340,19,26,16853
2020-03-30,9,10075,437,3932,2373,43,26,16886
2020-03-30,10,10079,646,3900,2225,75,27,16952
2020-03-30,11,10073,804,3704,2334,87,26,17028
2020-03-30,12,10071,1034,3725,2292,99,28,17249
2020-03-30,13,10072,1157,3799,2320,137,29,17514
2020-03-30,14,10072,1199,3727,2272,112,27,17409
2020-03-30,15,10072,1203,4005,1942,82,27,17331
2020-03-30,16,10073,1206,4191,1806,70,27,17373
2020-03-30,17,10077,956,5123,1586,50,27,17819
2020-03-30,18,10078,1010,5380,1309,16,27,17820
2020-03-30,19,10079,981,5550,1270,0,27,17907
2020-03-30,20,10076,1036,5596,1205,0,27,17940
2020-03-30,21,10074,579,4949,1109,0,27,16738
2020-03-30,22,10073,361,4787,983,0,26,16230
2020-03-30,23,10076,270,4576,774,0,19,15715
2020-03-30,24,10080,266,4232,617,0,13,15208
2020-03-31,1,10082,309,4015,482,0,10,14898
2020-03-31,2,10081,319,3793,427,0,10,14630
2020-03-31,3,10067,410,3461,461,0,10,14409
2020-03-31,4,10079,455,3627,570,0,10,14741
2020-03-31,5,10082,559,3671,658,0,18,14988
2020-03-31,6,10081,768,4011,721,2,31,15614
2020-03-31,7,10080,954,4479,781,5,60,16359
2020-03-31,8,10080,1123,4842,693,30,78,16846
2020-03-31,9,10081,1264,4789,598,66,76,16874
2020-03-31,10,10083,1371,4747,542,95,76,16914
2020-03-31,11,10085,1477,4834,442,118,76,17032
2020-03-31,12,10084,1511,4857,354,113,76,16995
2020-03-31,13,10079,1510,4698,256,118,76,16737
2020-03-31,14,10076,1512,4294,287,212,76,16457
2020-03-31,15,10066,1261,4363,427,151,76,16344
2020-03-31,16,10069,1096,4525,710,89,76,16565
2020-03-31,17,10074,1089,4797,825,72,76,16933
2020-03-31,18,10085,1010,5057,885,30,75,17142
2020-03-31,19,10084,1033,4968,1133,2,75,17295
2020-03-31,20,10079,989,4803,1329,0,75,17275
2020-03-31,21,10074,473,4844,1284,0,75,16750
2020-03-31,22,10076,268,4294,1115,0,75,15828
2020-03-31,23,10075,260,3993,1070,0,33,15431
2020-03-31,24,10072,260,3792,1048,0,14,15186
2020-04-01,1,10072,260,3784,1094,0,10,15220
2020-04-01,2,10071,260,3706,849,0,10,14896
2020-04-01,3,10072,260,3714,801,0,10,14857
2020-04-01,4,10071,262,3995,718,0,10,15056
2020-04-01,5,10067,300,4046,682,0,13,15108
2020-04-01,6,10112,444,4236,754,2,24,15572
2020-04-01,7,10125,481,4444,922,20,27,16019
2020-04-01,8,10120,381,4522,797,121,29,15970
2020-04-01,9,10116,322,4450,695,267,30,15880
2020-04-01,10,10115,296,4390,554,378,27,15760
2020-04-01,11,10117,291,4440,603,388,27,15866
2020-04-01,12,10123,291,4342,745,377,27,15905
2020-04-01,13,10118,291,4120,833,370,27,15759
2020-04-01,14,10083,291,3986,879,345,27,15611
2020-04-01,15,10106,313,3988,953,295,27,15682
2020-04-01,16,10113,331,4221,875,280,27,15847
2020-04-01,17,10117,361,4560,1020,172,27,16257
2020-04-01,18,10081,486,4707,1033,59,26,16392
2020-04-01,19,10065,501,5393,770,5,27,16761
2020-04-01,20,10060,472,5484,616,0,27,16659
2020-04-01,21,10059,506,5209,691,0,27,16492
2020-04-01,22,10070,288,4723,725,0,27,15833
2020-04-01,23,10074,265,4108,792,0,17,15256
2020-04-01,24,10074,265,3663,989,0,13,15004
2020-04-02,1,10074,265,3453,915,0,12,14719
2020-04-02,2,10076,266,3452,1059,0,12,14865
2020-04-02,3,10082,266,3461,1251,0,12,15072
2020-04-02,4,10079,266,3439,1255,0,12,15051
2020-04-02,5,10080,262,3474,1151,0,12,14979
2020-04-02,6,10083,263,3820,1445,2,22,15635
2020-04-02,7,10085,264,4187,1441,27,27,16031
2020-04-02,8,10074,266,4334,1059,145,27,15905
2020-04-02,9,10072,265,4730,681,295,27,16070
2020-04-02,10,10072,264,4219,594,395,27,15571
2020-04-02,11,10066,263,3881,630,417,27,15284
2020-04-02,12,10064,263,3918,758,416,27,15446
2020-04-02,13,10063,263,3748,962,408,27,15471
2020-04-02,14,10064,263,3746,745,413,27,15258
2020-04-02,15,10063,268,3820,927,401,27,15506
2020-04-02,16,10060,272,3858,1065,329,27,15611
2020-04-02,17,10063,307,4241,1354,213,27,16205
2020-04-02,18,10066,450,4699,1325,87,27,16654
2020-04-02,19,10065,453,5372,1319,8,27,17244
2020-04-02,20,10065,454,5152,1379,0,27,17077
2020-04-02,21,10067,455,4993,1447,0,27,16989
2020-04-02,22,10068,298,4877,1504,0,26,16773
2020-04-02,23,10070,266,3917,1575,0,16,15844
2020-04-02,24,10063,265,3488,1574,0,11,15401
2020-04-03,1,10067,267,3462,1543,0,10,15349
2020-04-03,2,10068,266,3492,1406,0,11,15243
2020-04-03,3,10072,265,3658,1346,0,11,15352
2020-04-03,4,10072,264,3516,1463,0,12,15327
2020-04-03,5,10067,263,3597,1219,0,15,15161
2020-04-03,6,10063,264,3745,1372,2,18,15464
2020-04-03,7,10063,263,4153,1636,15,27,16157
2020-04-03,8,10064,264,4575,1355,85,27,16370
2020-04-03,9,10068,340,4825,1249,188,27,16697
2020-04-03,10,10068,367,4676,1322,276,27,16736
2020-04-03,11,10067,367,4236,1323,290,27,16310
2020-04-03,12,10063,366,4289,1370,275,27,16390
2020-04-03,13,10065,366,4180,1462,274,27,16374
2020-04-03,14,10064,399,4002,1386,243,27,16121
2020-04-03,15,10062,474,3919,1202,225,27,15909
2020-04-03,16,10064,474,4336,1327,173,27,16401
2020-04-03,17,10062,542,5025,1166,105,27,16927
2020-04-03,18,10060,488,5054,1080,52,27,16761
2020-04-03,19,10059,596,5385,872,6,27,16945
2020-04-03,20,10055,633,5266,692,0,27,16673
2020-04-03,21,10054,384,5085,697,0,27,16247
2020-04-03,22,10049,270,4709,686,0,27,15741
2020-04-03,23,10054,209,4061,685,0,19,15028
2020-04-03,24,10049,227,4031,609,0,4,14920
2020-04-04,1,10051,215,3898,526,0,0,14690
2020-04-04,2,10035,207,3740,437,0,0,14419
2020-04-04,3,10031,208,3639,412,0,0,14290
2020-04-04,4,10036,208,3537,381,0,0,14162
2020-04-04,5,10032,209,3905,305,0,0,14451
2020-04-04,6,10034,245,4189,202,2,0,14672
2020-04-04,7,10040,256,3997,186,19,0,14498
2020-04-04,8,10038,206,4159,151,79,0,14633
2020-04-04,9,10031,205,4276,171,178,0,14861
2020-04-04,10,10039,204,4292,122,258,0,14915
2020-04-04,11,10037,204,4217,118,296,0,14872
2020-04-04,12,10029,292,4531,168,317,0,15337
2020-04-04,13,10029,486,4183,189,374,0,15261
2020-04-04,14,10036,476,4025,169,361,2,15069
2020-04-04,15,10036,501,4132,155,254,1,15079
2020-04-04,16,10034,572,4398,130,180,0,15314
2020-04-04,17,10036,594,5117,135,108,0,15990
2020-04-04,18,10034,586,5088,165,48,0,15921
2020-04-04,19,10039,574,5264,187,6,0,16070
2020-04-04,20,10030,453,5145,597,0,0,16225
2020-04-04,21,10033,294,4820,660,0,0,15807
2020-04-04,22,10039,210,4581,500,0,0,15330
2020-04-04,23,10035,218,4111,607,0,0,14971
2020-04-04,24,10039,210,3614,717,0,0,14580
2020-04-05,1,10048,211,3435,547,0,0,14241
2020-04-05,2,10043,210,3432,626,0,0,14311
2020-04-05,3,10049,210,3486,654,0,0,14399
2020-04-05,4,10057,209,3507,861,0,0,14634
2020-04-05,5,10059,206,3442,1192,0,0,14899
2020-04-05,6,10066,205,3402,1321,2,0,14996
2020-04-05,7,10065,204,3509,1434,7,0,15219
2020-04-05,8,10063,204,3733,1406,39,0,15445
2020-04-05,9,10060,206,3853,1381,91,0,15591
2020-04-05,10,10059,210,3882,1166,168,0,15485
2020-04-05,11,10060,209,3915,1137,231,0,15552
2020-04-05,12,10060,207,3898,1039,271,0,15475
2020-04-05,13,10064,207,3843,804,315,0,15233
2020-04-05,14,10033,205,3788,566,313,0,14905
2020-04-05,15,10077,205,3905,535,331,0,15053
2020-04-05,16,10077,204,4104,409,261,0,15055
2020-04-05,17,10075,203,4515,552,220,0,15565
2020-04-05,18,10077,204,4903,602,99,0,15885
2020-04-05,19,10091,204,5332,468,10,0,16105
2020-04-05,20,10083,215,5488,474,0,0,16260
2020-04-05,21,10082,236,5215,409,0,0,15942
2020-04-05,22,10082,237,4811,381,0,0,15511
2020-04-05,23,10084,207,4321,353,0,0,14965
2020-04-05,24,10086,224,4131,293,0,0,14734
2020-04-06,1,10082,180,3814,298,0,10,14384
2020-04-06,2,10079,259,3745,295,0,9,14387
2020-04-06,3,10081,288,3603,276,0,10,14258
2020-04-06,4,10080,331,3669,303,0,12,14395
2020-04-06,5,10080,512,3701,299,0,16,14608
2020-04-06,6,10083,764,4335,240,2,34,15458
2020-04-06,7,10086,789,4872,155,36,38,15976
2020-04-06,8,10083,820,5024,81,156,30,16194
2020-04-06,9,10079,788,4632,29,277,26,15831
2020-04-06,10,10054,788,4495,33,369,26,15765
2020-04-06,11,10056,785,4412,62,314,26,15655
2020-04-06,12,10072,848,4167,254,412,26,15779
2020-04-06,13,10075,887,3992,391,410,26,15781
2020-04-06,14,10069,929,3943,382,358,26,15707
2020-04-06,15,10068,1002,3991,396,273,26,15756
2020-04-06,16,10059,999,4057,335,252,26,15728
2020-04-06,17,10068,1002,4495,454,192,26,16237
2020-04-06,18,10074,1017,4940,459,69,27,16586
2020-04-06,19,10077,1046,5023,620,7,27,16800
2020-04-06,20,10073,1047,4970,645,0,27,16762
2020-04-06,21,10064,1007,4573,581,0,27,16252
2020-04-06,22,10063,381,4635,535,0,26,15640
2020-04-06,23,10065,201,4244,542,0,17,15069
2020-04-06,24,10066,202,3785,482,0,11,14546
2020-04-07,1,10076,202,3726,382,0,9,14395
2020-04-07,2,10073,201,3569,344,0,10,14197
2020-04-07,3,10071,209,3536,251,0,9,14076
2020-04-07,4,10069,324,3591,201,0,9,14194
2020-04-07,5,10058,579,3552,249,0,13,14451
2020-04-07,6,10056,966,3632,421,2,19,15096
2020-04-07,7,10055,1009,4127,219,25,26,15461
2020-04-07,8,10052,1014,4111,653,125,27,15982
2020-04-07,9,10053,1015,4172,310,241,27,15818
2020-04-07,10,10062,1014,4218,497,305,28,16124
2020-04-07,11,10054,1016,4255,630,339,29,16323
2020-04-07,12,10053,1113,4669,497,309,38,16679
2020-04-07,13,10065,1229,4629,551,256,42,16772
2020-04-07,14,10067,1351,3957,683,223,41,16322
2020-04-07,15,10065,1400,4008,350,213,40,16076
2020-04-07,16,10066,1470,4157,410,130,40,16273
2020-04-07,17,10062,1472,4741,599,76,30,16980
2020-04-07,18,10064,1475,4796,738,28,27,17128
2020-04-07,19,10063,1475,4647,818,3,27,17033
2020-04-07,20,10068,1473,4382,822,0,27,16772
2020-04-07,21,10076,1208,4591,921,0,27,16823
2020-04-07,22,10079,342,4122,996,0,31,15570
2020-04-07,23,10082,203,3741,868,0,20,14914
2020-04-07,24,10081,201,3826,677,0,11,14796
2020-04-08,1,10076,199,3751,396,0,9,14431
2020-04-08,2,10072,200,3651,236,0,9,14168
2020-04-08,3,10078,200,3619,177,0,10,14084
2020-04-08,4,10077,201,3579,422,0,10,14289
2020-04-08,5,10077,200,3509,173,0,13,13972
2020-04-08,6,10078,199,3904,671,2,21,14875
