Date,Hour,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Total
2022-02-24,1,9161,2975,4436,689,0,59,17320
2022-02-24,2,9162,2929,4167,787,0,59,17104
2022-02-24,3,9165,2798,4081,892,0,58,16994
2022-02-24,4,9167,2442,4128,986,0,55,16778
2022-02-24,5,9165,2707,4069,970,0,59,16970
2022-02-24,6,9164,3481,4051,894,0,60,17650
2022-02-24,7,9166,4712,4305,739,1,68,18991
2022-02-24,8,9167,5586,4351,744,31,74,19953
2022-02-24,9,9167,5381,4363,530,137,75,19653
2022-02-24,10,9170,4723,4146,778,297,73,19187
2022-02-24,11,9169,4503,4138,1037,378,74,19299
2022-02-24,12,9171,3616,4058,1216,426,74,18561
2022-02-24,13,9172,3576,4018,1079,430,75,18350
2022-02-24,14,9171,3314,4047,1004,425,75,18036
2022-02-24,15,9171,3201,3966,1140,410,74,17962
2022-02-24,16,9174,3292,3958,1429,335,74,18262
2022-02-24,17,9170,3896,4539,1640,179,74,19498
2022-02-24,18,9170,4163,4522,2196,33,78,20162
2022-02-24,19,9167,4366,4650,2447,0,83,20713
2022-02-24,20,9166,5497,4719,2209,0,74,21665
2022-02-24,21,9164,5817,4676,2250,0,74,21981
2022-02-24,22,9157,5511,4070,2611,0,74,21423
2022-02-24,23,9166,3902,3824,2850,0,75,19817
2022-02-24,24,9163,3471,3752,2769,0,66,19221
2022-02-25,1,9162,2893,3686,3002,0,59,18802
2022-02-25,2,9163,2518,3287,2953,0,59,17980
2022-02-25,3,9169,2490,3484,2934,0,60,18137
2022-02-25,4,9168,2645,3607,2494,0,60,17974
2022-02-25,5,9167,3226,3600,2352,0,59,18404
2022-02-25,6,9158,3842,3633,2107,0,61,18801
2022-02-25,7,9154,4435,4028,2160,0,48,19825
2022-02-25,8,9160,5226,4396,2252,5,53,21092
2022-02-25,9,9162,5472,4446,2248,36,73,21437
2022-02-25,10,9161,6011,4586,1771,56,73,21658
2022-02-25,11,9154,6177,4461,1547,88,73,21500
2022-02-25,12,9154,6219,4335,1480,107,81,21376
2022-02-25,13,9156,5864,3844,1457,182,74,20577
2022-02-25,14,9163,5846,3801,1447,177,73,20507
2022-02-25,15,9174,5578,3895,1334,168,73,20222
2022-02-25,16,9172,5868,4109,1142,183,73,20547
2022-02-25,17,9169,5510,4336,915,119,73,20122
2022-02-25,18,9164,5833,4446,764,28,73,20308
2022-02-25,19,9167,6515,4588,591,0,74,20935
2022-02-25,20,9164,6546,4662,460,0,74,20906
2022-02-25,21,9167,6453,4356,473,0,74,20523
2022-02-25,22,9168,6274,4255,503,0,74,20274
2022-02-25,23,9168,6038,3950,532,0,74,19762
2022-02-25,24,9170,4748,3814,622,0,62,18416
2022-02-26,1,9170,4637,3868,705,0,50,18430
2022-02-26,2,9163,3842,3760,1035,0,47,17847
2022-02-26,3,9163,3538,3747,1351,0,47,17846
2022-02-26,4,9166,3388,3651,1399,0,48,17652
2022-02-26,5,9168,3473,3760,1396,0,47,17844
2022-02-26,6,9168,3526,3846,1450,0,47,18037
2022-02-26,7,9171,3957,3866,1621,1,48,18664
2022-02-26,8,9172,4235,4150,1746,14,48,19365
2022-02-26,9,9168,4103,4046,1904,86,47,19354
2022-02-26,10,9174,3548,3930,2155,136,47,18990
2022-02-26,11,9167,3126,3745,2473,249,47,18807
2022-02-26,12,9174,2278,3266,2847,273,48,17886
2022-02-26,13,9173,2116,3281,3518,204,49,18341
2022-02-26,14,9172,1803,3480,3848,194,49,18546
2022-02-26,15,9165,1918,3498,4017,154,49,18801
2022-02-26,16,9165,2390,3370,3703,105,49,18782
2022-02-26,17,9172,2628,3482,3521,67,51,18921
2022-02-26,18,9170,2616,3613,3989,20,50,19458
2022-02-26,19,9167,2626,3783,4185,0,47,19808
2022-02-26,20,9172,2625,3527,4296,0,48,19668
2022-02-26,21,9174,2296,3407,4429,0,48,19354
2022-02-26,22,9176,1718,3181,4418,0,47,18540
2022-02-26,23,9175,1152,3440,4357,0,47,18171
2022-02-26,24,9178,822,3099,4376,0,48,17523
2022-02-27,1,9183,418,2710,4266,0,47,16624
2022-02-27,2,9178,192,2825,4175,0,47,16417
2022-02-27,3,9182,135,2823,4312,0,48,16500
2022-02-27,4,9182,135,2836,4384,0,48,16585
2022-02-27,5,9174,135,2941,4404,0,48,16702
2022-02-27,6,9171,132,3310,4308,0,48,16969
2022-02-27,7,9173,131,3406,4301,1,47,17059
2022-02-27,8,9175,131,3522,4285,17,48,17178
2022-02-27,9,9173,132,3525,4202,79,48,17159
2022-02-27,10,9177,152,3689,3937,127,47,17129
2022-02-27,11,9176,218,3458,3683,152,47,16734
2022-02-27,12,9180,153,3225,3549,212,47,16366
2022-02-27,13,9172,266,3293,3513,234,49,16527
2022-02-27,14,9166,530,3531,3319,239,48,16833
2022-02-27,15,9147,1356,3586,2898,218,48,17253
2022-02-27,16,9164,2088,3272,2636,192,52,17404
2022-02-27,17,9172,2462,3531,2508,90,49,17812
2022-02-27,18,9174,2850,4065,2573,23,12,18697
2022-02-27,19,9173,3176,4349,2328,1,0,19027
2022-02-27,20,9170,3153,4291,2444,0,0,19058
2022-02-27,21,9167,3100,4057,2466,0,1,18791
2022-02-27,22,9171,2654,3610,2607,0,0,18042
2022-02-27,23,9170,2741,3331,2147,0,0,17389
2022-02-27,24,9174,2973,3222,1453,0,0,16822
2022-02-28,1,9172,3211,3306,1164,0,0,16853
2022-02-28,2,9175,3497,3448,1003,0,0,17123
2022-02-28,3,9173,3375,3454,753,0,0,16755
2022-02-28,4,9174,3868,3555,667,0,0,17264
2022-02-28,5,9171,3472,3630,555,0,15,16843
2022-02-28,6,9172,4187,3759,484,1,17,17620
2022-02-28,7,9172,5785,3967,487,2,24,19437
2022-02-28,8,9171,6095,4118,415,56,26,19881
2022-02-28,9,9168,5426,4175,315,203,27,19314
2022-02-28,10,9169,4615,4282,282,329,27,18704
2022-02-28,11,9172,4550,4073,320,384,28,18527
2022-02-28,12,9173,4719,3762,416,384,27,18481
2022-02-28,13,9172,4763,3620,488,385,26,18454
2022-02-28,14,9171,5234,3678,525,309,26,18943
2022-02-28,15,9170,5176,3659,701,261,27,18994
2022-02-28,16,9177,4981,3704,794,185,23,18864
2022-02-28,17,9173,4937,4194,1088,99,24,19515
2022-02-28,18,9174,5132,4356,1271,25,26,19984
2022-02-28,19,9171,5408,4424,1841,1,25,20870
2022-02-28,20,9171,4838,4476,2332,0,25,20842
2022-02-28,21,9168,4850,4354,2078,0,25,20475
2022-02-28,22,9169,4939,3768,2104,0,27,20007
2022-02-28,23,9177,3601,3479,2371,0,26,18654
2022-02-28,24,9164,2996,3319,2601,0,17,18097
2022-03-01,1,9161,2309,3422,2583,0,13,17488
2022-03-01,2,9172,2232,3395,2558,0,12,17369
2022-03-01,3,9166,2657,3484,2250,0,12,17569
2022-03-01,4,9167,3060,3470,1839,0,12,17548
2022-03-01,5,9161,3691,3336,1826,0,11,18025
2022-03-01,6,9068,3845,3413,2013,0,14,18353
2022-03-01,7,9066,4073,3825,2181,2,7,19154
2022-03-01,8,9066,4687,4140,2195,13,33,20134
2022-03-01,9,9075,5211,4073,2013,45,31,20448
2022-03-01,10,9084,5301,3873,1951,89,27,20325
2022-03-01,11,9179,5424,3749,1816,147,28,20343
2022-03-01,12,9186,5266,3602,1674,194,28,19950
2022-03-01,13,9181,4818,3618,1633,199,28,19477
2022-03-01,14,9183,4439,3747,1654,140,30,19193
2022-03-01,15,9183,4414,3631,1446,130,29,18833
2022-03-01,16,9184,4225,3671,1563,104,27,18774
2022-03-01,17,9181,4384,4082,2000,51,27,19725
2022-03-01,18,9182,4507,4338,2084,21,27,20159
2022-03-01,19,9179,4473,4389,2288,1,26,20356
2022-03-01,20,9176,4124,4569,2019,0,27,19915
2022-03-01,21,9176,4690,4424,1707,0,26,20023
2022-03-01,22,9172,4381,3883,1408,0,26,18870
2022-03-01,23,9172,3563,3701,1082,0,26,17544
2022-03-01,24,9171,3172,3588,841,0,17,16789
2022-03-02,1,9173,2565,3751,608,0,13,16110
2022-03-02,2,9172,2474,3697,363,0,13,15719
2022-03-02,3,9173,2639,3623,271,0,13,15719
2022-03-02,4,9168,2895,3568,357,0,12,16000
2022-03-02,5,9169,2981,3247,229,0,26,15652
2022-03-02,6,9171,3404,3852,255,0,39,16721
2022-03-02,7,9170,4775,4101,299,1,52,18398
2022-03-02,8,9176,5144,4342,294,23,56,19035
2022-03-02,9,9172,5119,4375,234,77,56,19033
2022-03-02,10,9173,4946,4246,440,211,50,19066
2022-03-02,11,9177,3509,3971,663,270,49,17639
2022-03-02,12,9173,2911,3589,1053,320,53,17099
2022-03-02,13,9173,2730,3485,1170,288,58,16904
2022-03-02,14,9174,2745,3873,1191,247,57,17287
2022-03-02,15,9177,3086,3821,1176,200,57,17517
2022-03-02,16,9173,2978,3897,1130,115,55,17348
2022-03-02,17,9172,3586,4384,1050,62,51,18305
2022-03-02,18,9176,4268,4592,1172,11,49,19268
2022-03-02,19,9179,4554,4663,1108,0,45,19549
2022-03-02,20,9180,4304,4575,1437,0,45,19541
2022-03-02,21,9178,3303,4250,2550,0,51,19332
2022-03-02,22,9181,2709,3409,2795,0,54,18148
2022-03-02,23,9178,1855,3215,2326,0,53,16627
2022-03-02,24,9178,1383,3175,2164,0,30,15930
2022-03-03,1,9171,1227,3191,2153,0,10,15752
2022-03-03,2,9170,1230,3203,2352,0,11,15966
2022-03-03,3,9171,1258,3142,2733,0,11,16315
2022-03-03,4,9171,1418,3441,2375,0,11,16416
2022-03-03,5,9174,1810,3443,2062,0,11,16500
2022-03-03,6,9171,2166,3437,1461,0,13,16248
2022-03-03,7,9170,3063,4169,1077,1,23,17503
2022-03-03,8,9170,3689,4383,878,14,49,18183
2022-03-03,9,9166,4008,4309,865,84,48,18480
2022-03-03,10,9165,4034,4335,858,171,42,18605
2022-03-03,11,9164,3853,4069,777,264,51,18178
2022-03-03,12,9164,3171,3833,926,314,43,17451
2022-03-03,13,9166,2758,3639,1264,362,54,17243
2022-03-03,14,9169,2482,3344,1517,388,51,16951
2022-03-03,15,9168,2606,3530,1502,362,45,17213
2022-03-03,16,9172,3108,3515,1162,264,41,17262
2022-03-03,17,9174,3365,3950,1213,185,31,17918
2022-03-03,18,9173,3919,4807,1159,58,27,19143
2022-03-03,19,9175,4906,5035,883,0,27,20026
2022-03-03,20,9174,5311,4891,788,0,27,20191
2022-03-03,21,9176,5346,4645,721,0,27,19915
2022-03-03,22,9179,4810,4259,690,0,27,18965
2022-03-03,23,9177,4278,3880,759,0,27,18121
2022-03-03,24,9178,3256,3773,879,0,16,17102
2022-03-04,1,9178,2969,3569,949,0,12,16677
2022-03-04,2,9177,2509,3506,1298,0,12,16502
2022-03-04,3,9176,2317,3378,1649,0,12,16532
2022-03-04,4,9175,2349,3236,1667,0,12,16439
2022-03-04,5,9181,2577,3338,1547,0,12,16655
2022-03-04,6,9179,3060,3809,1569,1,13,17631
2022-03-04,7,9180,4183,4188,1664,1,19,19235
2022-03-04,8,9179,4394,4641,1609,43,25,19891
2022-03-04,9,9177,4594,4679,1410,150,27,20037
2022-03-04,10,9182,3613,4341,1281,267,27,18711
2022-03-04,11,9183,3125,3879,1546,353,28,18114
2022-03-04,12,9183,2590,3364,1386,398,27,16948
2022-03-04,13,9190,2173,3335,1616,381,27,16722
2022-03-04,14,9188,2207,3396,1649,353,28,16821
2022-03-04,15,9191,2586,3457,1739,315,35,17323
2022-03-04,16,9195,2813,3483,1430,297,39,17257
2022-03-04,17,9193,2891,3952,898,178,42,17154
2022-03-04,18,9189,3000,4439,1101,43,41,17813
2022-03-04,19,9190,3115,4849,944,1,41,18140
2022-03-04,20,9191,3335,4835,831,0,31,18223
2022-03-04,21,9189,3197,4704,754,0,27,17871
2022-03-04,22,9185,3145,4281,647,0,29,17287
2022-03-04,23,9184,2822,3894,586,0,29,16515
2022-03-04,24,9173,2407,3598,535,0,13,15726
2022-03-05,1,9160,1843,3713,490,0,0,15206
2022-03-05,2,9182,1669,3728,463,0,0,15042
2022-03-05,3,9183,1314,3275,628,0,0,14400
2022-03-05,4,9182,950,3283,830,0,0,14245
2022-03-05,5,9181,864,3300,946,0,0,14291
2022-03-05,6,9181,952,3341,1210,0,0,14684
2022-03-05,7,9183,1105,3552,1544,2,0,15386
2022-03-05,8,9180,1243,3754,1738,26,0,15941
2022-03-05,9,9180,1362,3917,1954,77,0,16490
2022-03-05,10,9180,1476,3904,2262,139,0,16961
2022-03-05,11,9171,1477,3703,2086,212,0,16649
2022-03-05,12,9173,1245,3524,2330,231,0,16503
2022-03-05,13,9166,847,3460,2641,269,0,16383
2022-03-05,14,9165,787,3489,2379,276,0,16096
2022-03-05,15,9163,978,3703,2526,282,0,16652
2022-03-05,16,9160,1138,4085,2496,138,0,17017
2022-03-05,17,9165,786,4328,2780,69,0,17128
2022-03-05,18,9159,613,4705,2944,21,0,17442
2022-03-05,19,9160,1022,4870,2751,0,0,17803
2022-03-05,20,9165,1011,4290,2709,0,0,17175
2022-03-05,21,9165,841,3830,2947,0,0,16783
2022-03-05,22,9163,249,3724,3222,0,0,16358
2022-03-05,23,9167,130,3412,3404,0,0,16113
2022-03-05,24,9168,130,3091,3346,0,0,15735
2022-03-06,1,9164,130,3030,3199,0,0,15523
2022-03-06,2,9168,130,2959,3276,0,0,15533
2022-03-06,3,9173,130,3003,3041,0,3,15350
2022-03-06,4,9177,130,3041,3074,0,4,15426
2022-03-06,5,9176,129,3071,2930,0,13,15319
2022-03-06,6,9176,130,3120,3127,0,16,15569
2022-03-06,7,9177,130,3243,3255,0,14,15819
2022-03-06,8,9182,131,3331,3070,14,9,15737
2022-03-06,9,9180,130,3388,3074,110,0,15882
2022-03-06,10,9175,130,3492,2810,205,1,15813
2022-03-06,11,9179,130,3510,2541,355,9,15724
2022-03-06,12,9170,130,3623,2548,359,9,15839
2022-03-06,13,9171,138,3506,3106,308,3,16232
2022-03-06,14,9170,149,3679,2472,290,0,15760
2022-03-06,15,9165,236,3590,2578,290,0,15859
2022-03-06,16,9163,390,3967,3125,214,0,16859
2022-03-06,17,9154,550,4202,3402,119,0,17427
2022-03-06,18,9150,583,4529,3961,35,0,18258
2022-03-06,19,9169,585,4554,3730,0,0,18038
2022-03-06,20,9174,599,4149,3369,0,0,17291
2022-03-06,21,9178,604,4384,2787,0,0,16953
2022-03-06,22,9179,871,4359,2244,0,0,16653
2022-03-06,23,9179,367,4458,1454,0,0,15458
2022-03-06,24,9173,533,4531,730,0,0,14967
2022-03-07,1,9175,629,4126,490,0,0,14420
2022-03-07,2,9182,474,3641,304,0,7,13608
2022-03-07,3,9186,373,3635,253,0,10,13457
2022-03-07,4,9183,573,3822,200,0,10,13788
2022-03-07,5,9185,1093,3519,244,0,10,14051
2022-03-07,6,9185,1646,3396,213,0,13,14453
2022-03-07,7,9181,2122,3949,568,0,22,15842
2022-03-07,8,9181,2653,4547,707,4,27,17119
2022-03-07,9,9176,3326,4689,607,19,27,17844
2022-03-07,10,9175,3250,4709,638,33,27,17832
2022-03-07,11,9172,3195,4531,646,41,27,17612
2022-03-07,12,9188,3749,4559,441,57,27,18021
2022-03-07,13,9179,3790,4356,735,51,27,18138
2022-03-07,14,9177,3320,4086,1460,50,27,18120
2022-03-07,15,9186,2596,3995,1835,56,27,17695
2022-03-07,16,9186,2600,4176,2380,41,27,18410
2022-03-07,17,9180,2910,4515,2598,28,27,19258
2022-03-07,18,9178,3216,4802,2663,8,27,19894
2022-03-07,19,9174,3328,4803,2811,1,27,20144
2022-03-07,20,9177,3307,4917,2634,0,27,20062
2022-03-07,21,9176,2435,4527,2697,0,27,18862
2022-03-07,22,9179,1680,4291,2459,0,27,17636
2022-03-07,23,9177,1031,4097,2269,0,27,16601
2022-03-07,24,9182,822,3836,2385,0,18,16243
2022-03-08,1,9182,523,3760,2612,0,10,16087
2022-03-08,2,9178,518,3613,2697,0,10,16016
2022-03-08,3,9175,597,3423,2820,0,9,16024
2022-03-08,4,9176,775,3772,2356,0,9,16088
2022-03-08,5,9179,1020,3796,1838,0,9,15842
2022-03-08,6,9185,1375,3878,1271,1,13,15723
2022-03-08,7,9190,2039,4148,921,2,20,16320
2022-03-08,8,9190,2540,4411,666,35,8,16850
2022-03-08,9,9186,2773,4476,498,130,24,17087
2022-03-08,10,9188,2801,4321,390,240,27,16967
2022-03-08,11,9187,2694,4082,351,318,27,16659
2022-03-08,12,9187,2264,3959,465,321,27,16223
2022-03-08,13,9192,2148,3815,718,301,27,16201
2022-03-08,14,9189,2101,3537,1041,314,27,16209
2022-03-08,15,9191,2013,3498,1246,291,27,16266
2022-03-08,16,9187,2044,3774,1232,218,27,16482
2022-03-08,17,9187,2119,4162,1342,122,27,16959
2022-03-08,18,9190,2471,4990,1206,27,27,17911
2022-03-08,19,9191,2744,5012,1312,1,27,18287
2022-03-08,20,9194,2883,5090,1352,1,27,18547
2022-03-08,21,9188,3402,4890,1306,0,27,18813
2022-03-08,22,9188,3386,4584,1237,0,27,18422
2022-03-08,23,9185,2327,4143,1310,0,27,16992
2022-03-08,24,9183,1699,3434,1287,0,20,15623
2022-03-09,1,9183,1922,3356,1118,0,10,15589
2022-03-09,2,9186,1917,3344,1383,0,9,15839
2022-03-09,3,8851,2041,3541,1165,0,9,15607
2022-03-09,4,8387,2734,3740,877,0,9,15747
2022-03-09,5,8391,2705,3755,565,0,16,15432
2022-03-09,6,8390,2820,3707,603,0,18,15538
2022-03-09,7,8384,3728,4308,593,1,41,17055
2022-03-09,8,8383,4216,4589,632,21,73,17914
2022-03-09,9,8384,4161,4482,570,69,80,17746
2022-03-09,10,8383,3876,4381,492,142,81,17355
2022-03-09,11,8396,3700,4243,615,183,82,17219
2022-03-09,12,8396,2983,4243,735,228,83,16668
2022-03-09,13,8388,2845,4000,863,266,83,16445
2022-03-09,14,8394,2400,3802,1132,256,81,16065
2022-03-09,15,8386,2447,3686,1143,266,83,16011
2022-03-09,16,8368,2454,3739,1342,239,82,16224
2022-03-09,17,8371,2453,4102,1433,148,82,16589
2022-03-09,18,8366,2457,4555,1900,53,82,17413
2022-03-09,19,8357,2531,5050,1979,0,83,18000
2022-03-09,20,8354,2653,5090,2120,0,83,18300
2022-03-09,21,8355,2157,4822,2314,0,83,17731
2022-03-09,22,8354,2063,4557,2219,0,83,17276
2022-03-09,23,8358,1866,4190,1984,0,38,16436
2022-03-09,24,8350,1981,3792,1798,0,20,15941
2022-03-10,1,8350,1889,4027,1654,0,11,15931
2022-03-10,2,8346,1882,3886,1473,0,10,15597
2022-03-10,3,8344,1885,3856,1505,0,13,15603
2022-03-10,4,8351,2010,4128,1095,0,13,15597
2022-03-10,5,8351,2268,4150,717,0,11,15497
2022-03-10,6,8358,2413,4128,544,1,28,15472
2022-03-10,7,8358,2880,4385,537,3,34,16197
2022-03-10,8,8359,3456,4791,510,49,79,17244
2022-03-10,9,8358,3509,4828,366,110,78,17249
2022-03-10,10,8358,3143,4540,219,217,76,16553
2022-03-10,11,8359,2851,4270,287,309,79,16155
2022-03-10,12,8361,2475,4173,459,370,79,15917
2022-03-10,13,8358,2446,4010,394,385,78,15671
2022-03-10,14,8360,2201,3973,397,353,78,15362
2022-03-10,15,8359,2350,3970,377,345,78,15479
2022-03-10,16,8363,2615,4037,291,261,73,15640
2022-03-10,17,8363,2815,4611,277,158,79,16303
2022-03-10,18,8365,3434,4972,268,56,79,17174
2022-03-10,19,8363,3296,5067,330,1,79,17136
2022-03-10,20,8365,3436,5203,400,1,79,17484
2022-03-10,21,8362,3925,5019,291,0,81,17678
2022-03-10,22,8363,4114,4611,226,0,79,17393
2022-03-10,23,8365,3695,4216,192,0,39,16507
2022-03-10,24,8362,3002,3972,140,0,19,15495
2022-03-11,1,8363,2310,3985,119,0,10,14787
2022-03-11,2,8365,2091,3975,112,0,10,14553
2022-03-11,3,8371,2194,3952,165,0,10,14692
2022-03-11,4,8377,2280,3864,275,0,10,14806
2022-03-11,5,8390,2371,3698,342,0,12,14813
2022-03-11,6,8397,2515,3960,294,1,28,15195
2022-03-11,7,8397,3035,4420,320,3,68,16243
2022-03-11,8,8397,3914,4722,309,35,76,17453
2022-03-11,9,8396,4178,4739,272,107,76,17768
2022-03-11,10,8396,4099,4544,231,209,76,17555
2022-03-11,11,8396,3698,4612,229,210,76,17221
2022-03-11,12,8397,3533,4886,243,189,76,17324
2022-03-11,13,8399,3713,4641,304,158,76,17291
2022-03-11,14,8401,3527,4310,443,133,76,16890
2022-03-11,15,8399,3305,4314,448,91,76,16633
2022-03-11,16,8395,3157,4441,521,57,76,16647
2022-03-11,17,8392,3383,4731,586,33,76,17201
2022-03-11,18,8393,3260,4901,884,11,76,17525
2022-03-11,19,8394,3164,5007,1158,0,78,17801
2022-03-11,20,8394,2683,5034,1289,0,78,17478
2022-03-11,21,8393,2323,4897,1496,0,77,17186
2022-03-11,22,8396,2197,4356,1892,0,78,16919
2022-03-11,23,8393,1282,4337,2201,0,37,16250
2022-03-11,24,8388,661,3736,2974,0,14,15773
2022-03-12,1,8390,160,3245,3240,0,6,15041
2022-03-12,2,8385,131,3231,3285,0,0,15032
2022-03-12,3,8379,130,3189,3485,0,0,15183
2022-03-12,4,8356,144,3159,3590,0,0,15249
2022-03-12,5,8356,150,3245,3767,0,0,15518
2022-03-12,6,8360,235,3280,3535,0,0,15410
2022-03-12,7,8361,416,3442,3412,1,0,15632
2022-03-12,8,8366,544,3668,3570,7,0,16155
2022-03-12,9,8362,676,4141,3632,27,0,16838
2022-03-12,10,8360,810,4141,3670,65,0,17046
2022-03-12,11,8360,815,3870,3726,101,0,16872
2022-03-12,12,8360,868,3761,3766,135,0,16890
2022-03-12,13,8359,842,3432,3849,157,0,16639
2022-03-12,14,8359,1066,3215,3918,157,0,16715
2022-03-12,15,8356,1509,3133,3879,181,0,17058
2022-03-12,16,8352,1802,3250,4100,124,0,17628
2022-03-12,17,8353,1889,3429,3641,66,0,17378
2022-03-12,18,8353,1965,3572,3841,27,0,17758
2022-03-12,19,8356,1974,3981,4033,1,0,18345
2022-03-12,20,8356,2037,3983,3950,0,0,18326
2022-03-12,21,8357,2045,3782,3856,0,0,18040
2022-03-12,22,8357,1484,3839,3714,0,0,17394
2022-03-12,23,8356,1212,3748,3424,0,0,16740
2022-03-12,24,8354,774,3826,2981,0,0,15935
2022-03-13,1,8356,898,3683,2590,0,0,15527
2022-03-13,2,8357,781,3533,2380,0,0,15051
2022-03-13,3,8350,612,3446,2130,0,0,14538
2022-03-13,4,8353,623,3712,2081,0,0,14769
2022-03-13,5,8352,742,3601,2216,0,0,14911
2022-03-13,6,8354,777,3506,2450,1,0,15088
2022-03-13,7,8355,740,3607,2858,3,0,15563
2022-03-13,8,8353,730,3734,3099,10,0,15926
2022-03-13,9,8346,785,3882,3453,34,0,16500
2022-03-13,10,8351,796,3740,3730,78,0,16695
2022-03-13,11,8349,803,3891,3807,114,0,16964
2022-03-13,12,8350,989,3802,3734,171,0,17046
2022-03-13,13,8349,997,3603,3660,156,0,16765
2022-03-13,14,8353,1151,3420,3532,118,0,16574
2022-03-13,15,8348,1342,3593,3266,124,0,16673
2022-03-13,16,8355,1745,4097,2811,82,0,17090
2022-03-13,17,8356,2466,4166,2292,47,0,17327
2022-03-13,18,8399,3120,4202,2031,17,0,17769
2022-03-13,19,8585,2965,4402,1992,2,0,17946
2022-03-13,20,8591,2605,4384,2070,0,0,17650
2022-03-13,21,8718,2119,4238,2068,0,0,17143
2022-03-13,22,8809,1920,3852,2155,0,0,16736
2022-03-13,23,8810,1515,3634,1872,0,0,15831
2022-03-13,24,8881,942,3922,1401,0,0,15146
2022-03-14,1,8891,1114,4190,1097,0,0,15292
2022-03-14,2,8888,1043,3772,1033,0,0,14736
2022-03-14,3,8885,949,3734,1007,0,0,14575
2022-03-14,4,8891,1268,3660,1077,0,0,14896
2022-03-14,5,8901,1729,3587,1103,0,12,15332
2022-03-14,6,8901,2558,3624,1205,1,21,16310
2022-03-14,7,8895,3306,4121,1199,2,26,17549
2022-03-14,8,8895,3783,4338,1240,37,44,18337
2022-03-14,9,8898,3728,4332,1221,121,71,18371
2022-03-14,10,8902,3242,4280,970,203,77,17674
2022-03-14,11,8900,2735,4100,1059,283,78,17155
2022-03-14,12,8904,2142,3644,1186,341,78,16295
2022-03-14,13,8905,1992,3670,1095,334,78,16074
2022-03-14,14,8909,1996,3635,1408,280,79,16307
2022-03-14,15,8912,2013,3727,1546,206,80,16484
2022-03-14,16,8899,2118,3860,1190,134,79,16280
2022-03-14,17,8897,2459,4338,1159,72,78,17003
2022-03-14,18,8908,2426,4611,946,27,80,16998
2022-03-14,19,8911,2768,4930,845,0,80,17534
2022-03-14,20,8907,2717,4854,770,0,80,17328
2022-03-14,21,8902,2442,4475,967,0,81,16867
2022-03-14,22,8902,2096,4420,744,0,77,16239
2022-03-14,23,8904,2378,3969,390,0,66,15707
2022-03-14,24,8904,1623,3851,564,0,59,15001
2022-03-15,1,8906,1567,3545,650,0,59,14727
2022-03-15,2,8905,1575,3437,726,0,59,14702
2022-03-15,3,8904,1644,3867,649,0,59,15123
2022-03-15,4,8903,1909,3842,570,0,59,15283
2022-03-15,5,8906,2149,3538,505,0,61,15159
2022-03-15,6,8906,2408,3728,535,2,67,15646
2022-03-15,7,8903,2568,4114,855,4,73,16517
2022-03-15,8,8902,2973,4427,881,43,73,17299
2022-03-15,9,8903,2801,4479,825,110,74,17192
2022-03-15,10,8898,2969,4523,715,180,75,17360
2022-03-15,11,8899,2787,4517,691,207,74,17175
2022-03-15,12,8902,3008,4326,543,184,74,17037
2022-03-15,13,8906,3010,4222,377,138,75,16728
2022-03-15,14,8893,3122,4335,221,156,27,16754
2022-03-15,15,8853,3241,4307,234,122,77,16834
2022-03-15,16,8850,3113,4485,242,66,32,16788
2022-03-15,17,8858,2952,4620,272,58,37,16797
2022-03-15,18,8895,3170,4843,229,20,28,17185
2022-03-15,19,8949,3140,5000,226,2,27,17344
2022-03-15,20,8953,3141,4964,255,1,27,17341
2022-03-15,21,9076,2821,4915,352,0,27,17191
2022-03-15,22,9112,2089,4477,470,0,27,16175
2022-03-15,23,9125,1670,3944,624,0,16,15379
2022-03-15,24,9125,1013,3800,624,0,12,14574
2022-03-16,1,9121,958,3751,517,0,12,14359
2022-03-16,2,9092,1215,3790,509,0,12,14618
2022-03-16,3,9053,1314,3757,512,0,12,14648
2022-03-16,4,9038,1304,3801,385,0,13,14541
2022-03-16,5,8998,1611,3679,360,0,15,14663
2022-03-16,6,8953,2391,4096,332,0,23,15795
2022-03-16,7,8952,3019,4587,282,2,27,16869
2022-03-16,8,8939,3239,4564,299,23,27,17091
2022-03-16,9,8908,2968,4533,358,77,73,16917
2022-03-16,10,8889,2918,4493,359,125,73,16857
2022-03-16,11,8892,2639,4348,404,186,73,16542
2022-03-16,12,8878,2355,4190,464,276,73,16236
2022-03-16,13,8868,2134,4088,480,316,73,15959
2022-03-16,14,8865,2042,4025,436,291,73,15732
2022-03-16,15,8865,2029,4038,510,240,73,15755
2022-03-16,16,8863,2222,4220,476,209,73,16063
2022-03-16,17,8861,2239,4487,584,122,73,16366
2022-03-16,18,8860,2264,4731,899,32,73,16859
2022-03-16,19,8860,2033,4883,1360,3,73,17212
2022-03-16,20,8860,1757,4308,1874,0,72,16871
2022-03-16,21,8860,1734,4055,2218,0,73,16940
2022-03-16,22,8849,1401,3914,2295,0,73,16532
2022-03-16,23,8838,1175,3618,2392,0,63,16086
2022-03-16,24,8838,783,3262,2547,0,60,15490
2022-03-17,1,8849,684,3136,2451,0,13,15133
2022-03-17,2,8847,562,3579,2249,0,13,15250
2022-03-17,3,8852,644,3766,1920,0,12,15194
2022-03-17,4,8849,745,3721,1655,0,13,14983
