mkt_datetime,int_nuc_sch,int_gas_sch,int_hyd_sch,int_win_sch,imp_mic_sch,imp_new_sch,imp_que_sch,ont_avg_dem,exp_mic_sch,exp_new_sch,exp_que_sch
2020-07-03T09:00,12115,3461,5142,112,0,0,806,19477,-1400,-642,-119
2020-07-03T10:00,12115,3723,5206,150,0,0,925,20325,-1400,-750,-119
2020-07-03T11:00,12115,3805,5203,137,0,0,1279,20695,-1400,-803,-120
2020-07-03T12:00,12120,4106,5252,222,0,0,1301,21076,-1400,-927,-120
2020-07-03T13:00,12120,4000,5367,494,0,0,1479,21487,-1400,-886,-118
2020-07-03T14:00,12120,4223,5480,552,0,0,1479,21752,-1400,-963,-118
2020-07-03T15:00,12120,4201,5554,406,0,0,1848,21893,-1400,-1144,-119
2020-07-03T16:00,12120,4299,5547,353,0,0,1873,22240,-1368,-955,-118
2020-07-03T17:00,12120,4202,5561,390,0,15,1873,22269,-1400,-675,-118
2020-07-03T18:00,12120,4199,5466,393,0,0,1873,22235,-1367,-775,-118
2020-07-03T19:00,12120,3801,5427,561,0,0,1732,21721,-1400,-700,-118
2020-07-03T20:00,12120,3609,5347,553,0,0,1848,21442,-1400,-710,-118
2020-07-03T21:00,11860,2674,5050,669,0,0,1719,20141,-1400,-510,-118
2020-07-03T22:00,11610,1904,4900,775,0,0,1104,18450,-1400,-595,-118
2020-07-03T23:00,11640,1008,4818,877,0,0,624,16739,-1400,-808,-118
2020-07-04T00:00,11640,437,4570,818,0,0,66,15346,-1293,-1043,-118
2020-07-04T01:00,11620,437,4327,810,0,0,9,14521,-1400,-1300,-118
2020-07-04T02:00,11620,437,3837,731,0,0,9,13965,-1400,-1300,-118
2020-07-04T03:00,11620,323,3678,688,0,0,18,13617,-1400,-1219,-118
2020-07-04T04:00,11620,573,3356,714,0,0,23,13412,-1400,-1300,-118
2020-07-04T05:00,11620,793,3319,736,0,0,9,13469,-1400,-1300,-261
2020-07-04T06:00,11620,1001,3457,700,0,0,23,14021,-1400,-1250,-118
2020-07-04T07:00,11620,1016,4447,702,0,0,23,15036,-1343,-1220,-119
2020-07-04T08:00,11620,1213,4952,586,0,0,23,16215,-1277,-858,-119
2020-07-04T09:00,11620,1957,5117,370,0,0,238,17156,-1400,-895,-119
2020-07-04T10:00,11620,2403,5160,253,0,0,509,18201,-1400,-825,-119
2020-07-04T11:00,11620,2656,5166,271,0,0,967,18778,-1400,-881,-118
2020-07-04T12:00,11620,2656,5278,291,0,0,968,19040,-1400,-705,-118
2020-07-04T13:00,11620,2633,5292,327,0,0,1324,19095,-1400,-951,-118
2020-07-04T14:00,11620,2596,5413,350,0,0,884,19266,-1400,-777,-118
2020-07-04T15:00,11620,2837,5422,356,0,0,1822,19750,-1400,-986,-118
2020-07-04T16:00,11620,2805,5452,390,0,0,1876,20486,-1400,-696,-118
2020-07-04T17:00,11620,2809,5417,461,1,0,1876,20665,-1401,-525,-118
2020-07-04T18:00,11620,3059,5301,339,0,0,1876,20194,-1400,-920,-118
2020-07-04T19:00,11620,2663,5054,274,0,0,1672,19347,-1372,-790,-118
2020-07-04T20:00,11614,2019,5157,289,0,0,1026,18735,-1206,-315,-118
2020-07-04T21:00,11654,1908,4963,245,0,0,709,17784,-1300,-555,-118
2020-07-04T22:00,11654,1259,4841,295,0,0,9,16565,-1058,-570,-118
2020-07-04T23:00,11654,695,4468,342,0,0,9,15390,-1085,-870,-118
2020-07-05T00:00,11654,610,4094,343,0,0,9,14588,-1169,-975,-118
2020-07-05T01:00,11654,610,3897,353,0,0,9,13730,-1400,-1229,-118
2020-07-05T02:00,11425,610,3508,283,0,0,9,13014,-1400,-1300,-118
2020-07-05T03:00,11385,690,3282,270,0,0,9,12652,-1400,-1300,-118
2020-07-05T04:00,11385,940,3103,211,0,0,9,12200,-1400,-1300,-653
2020-07-05T05:00,11385,1160,3132,130,0,0,9,12296,-1400,-1300,-645
2020-07-05T06:00,11385,1235,3471,79,0,0,9,12975,-1368,-1106,-118
2020-07-05T07:00,11385,1611,3777,109,0,0,9,14341,-1364,-760,-119
2020-07-05T08:00,11385,1941,4686,79,0,0,22,15658,-1400,-650,-119
2020-07-05T09:00,11385,1929,4441,81,0,0,576,16120,-1400,-693,-119
2020-07-05T10:00,11385,2372,4717,85,0,0,1020,17249,-1400,-650,-472
2020-07-05T11:00,11385,2639,5267,88,0,0,1193,18278,-1400,-950,-118
2020-07-05T12:00,11385,2762,5184,124,0,0,1487,18943,-1400,-965,-118
2020-07-05T13:00,11385,3171,5140,148,0,0,1463,19424,-1400,-960,-118
2020-07-05T14:00,11385,3059,5108,154,0,0,1624,19492,-1400,-650,-118
2020-07-05T15:00,11385,3065,5293,199,0,0,1801,20154,-1400,-720,-117
2020-07-05T16:00,11385,3610,5466,219,0,0,1773,20897,-1400,-600,-118
2020-07-05T17:00,11385,3893,5483,199,1,0,1876,21249,-1401,-575,-118
2020-07-05T18:00,11385,3876,5372,200,0,0,1876,21136,-1400,-475,-118
2020-07-05T19:00,11385,3420,5332,180,0,0,1712,20295,-1400,-545,-118
2020-07-05T20:00,11385,3580,5168,183,0,0,1612,19910,-1400,-695,-118
2020-07-05T21:00,11385,3269,4977,142,0,0,1280,18969,-1400,-789,-118
2020-07-05T22:00,11385,2727,4774,147,0,0,808,17524,-1400,-890,-118
2020-07-05T23:00,11385,2042,4681,156,0,0,92,16027,-1217,-1060,-118
2020-07-06T00:00,11365,1552,4449,213,0,0,9,15022,-1400,-1300,-118
2020-07-06T01:00,11365,1369,3689,274,0,0,9,14020,-1400,-1300,-118
2020-07-06T02:00,11365,1353,3332,288,0,0,9,13516,-1400,-1300,-118
2020-07-06T03:00,11365,1433,3441,301,0,0,9,13727,-1400,-1300,-118
2020-07-06T04:00,11365,1523,3574,233,0,0,9,13916,-1367,-1300,-118
2020-07-06T05:00,11365,1972,3909,245,0,0,9,14638,-1400,-1300,-118
2020-07-06T06:00,11365,2727,4645,228,0,0,25,15922,-1317,-955,-118
2020-07-06T07:00,11365,3300,4754,212,0,0,436,17502,-1350,-860,-119
2020-07-06T08:00,11365,3695,4805,183,0,0,1046,18817,-1400,-700,-119
2020-07-06T09:00,11365,4308,4967,150,0,0,1773,19613,-1400,-830,-619
2020-07-06T10:00,11365,4737,4948,102,0,0,1773,20324,-1400,-720,-619
2020-07-06T11:00,11365,4851,4991,100,0,0,1777,20944,-1400,-643,-623
2020-07-06T12:00,11365,5047,5012,122,0,0,1777,21383,-1353,-570,-623
2020-07-06T13:00,11365,5386,5001,131,0,0,1777,22367,-1400,-472,-41
2020-07-06T14:00,11365,5327,5028,140,0,100,1777,22447,-1400,-443,-109
2020-07-06T15:00,11365,5187,5221,224,0,140,1778,22724,-1400,-375,-9
2020-07-06T16:00,11365,5245,5234,235,69,220,1778,22905,-1438,-364,-9
2020-07-06T17:00,11555,5385,5423,202,0,197,1778,23083,-1400,-384,-9
2020-07-06T18:00,11495,5304,5207,235,0,165,1777,22696,-1389,-325,-9
2020-07-06T19:00,11495,5032,5098,231,0,100,1777,22298,-1290,-350,-9
2020-07-06T20:00,11495,4487,4995,267,0,0,1777,21752,-1400,-50,-9
2020-07-06T21:00,11475,3725,4926,369,0,0,1399,20413,-1400,-163,-9
2020-07-06T22:00,11475,2730,4776,436,0,0,648,18653,-1400,-133,-9
2020-07-06T23:00,11475,1944,4422,537,0,0,163,16850,-1275,-375,-118
2020-07-07T00:00,11430,1829,3957,636,0,0,75,15637,-1333,-973,-118
2020-07-07T01:00,11430,1604,3635,827,0,0,9,14859,-1400,-1138,-118
2020-07-07T02:00,11430,1610,3365,840,0,0,9,14364,-1400,-1245,-118
2020-07-07T03:00,11430,1690,3326,858,0,0,9,14377,-1400,-1245,-118
2020-07-07T04:00,11430,1788,3414,960,0,0,9,14450,-1400,-1300,-118
2020-07-07T05:00,11430,2212,4143,871,0,0,9,15196,-1400,-1203,-118
2020-07-07T06:00,11430,2752,4599,726,0,0,9,16694,-1383,-785,-118
2020-07-07T07:00,11430,3518,4782,634,0,0,9,18074,-1321,-600,-119
2020-07-07T08:00,11430,3363,4806,538,19,0,709,19186,-819,-550,-119
2020-07-07T09:00,11430,3930,4969,217,0,0,1757,20223,-1400,-550,-119
2020-07-07T10:00,11430,4197,5013,217,0,0,1777,21109,-1186,-325,-119
2020-07-07T11:00,11415,5087,4794,324,0,75,1777,21893,-1400,-325,-118
2020-07-07T12:00,11415,4869,5087,324,0,296,1682,22615,-1400,-300,-9
2020-07-07T13:00,11415,4877,5262,410,0,617,1627,23181,-1400,-295,-9
2020-07-07T14:00,11415,5119,5408,415,0,577,1657,23690,-1251,-300,-9
2020-07-07T15:00,11415,5375,5348,462,0,554,1549,23998,-1234,0,-9
2020-07-07T16:00,11415,5549,5264,428,0,354,1656,24277,-807,0,-9
2020-07-07T17:00,11415,5375,5499,461,51,360,1657,24305,-842,-49,-9
2020-07-07T18:00,11415,5505,5351,524,50,140,1558,23684,-1216,-125,-9
2020-07-07T19:00,11415,5385,5136,778,0,1,1658,22880,-1391,-475,-9
2020-07-07T20:00,11415,4972,5096,655,0,0,1658,21978,-1400,-635,-9
2020-07-07T21:00,11415,4249,4947,705,0,0,1143,20808,-1400,-465,-9
2020-07-07T22:00,11405,3090,4773,861,0,0,1143,19563,-1400,-465,-118
2020-07-07T23:00,11405,2230,4231,745,0,0,1132,18058,-1154,-685,-132
2020-07-08T00:00,11405,2192,3784,812,0,0,662,16962,-1218,-735,-132
2020-07-08T01:00,11390,2159,3749,923,0,0,9,16204,-1219,-764,-132
2020-07-08T02:00,11390,2169,3902,801,0,0,9,15652,-1296,-1230,-132
2020-07-08T03:00,11390,2366,3922,569,0,0,9,15400,-1400,-1300,-132
2020-07-08T04:00,11390,2566,3680,501,0,0,9,15516,-1302,-994,-132
2020-07-08T05:00,11365,3278,3690,320,0,0,29,16266,-1019,-835,-132
2020-07-08T06:00,11365,3933,4316,206,0,0,99,17687,-1193,-570,-9
2020-07-08T07:00,11365,4472,4399,164,0,0,996,19160,-1257,-710,-9
2020-07-08T08:00,11365,4822,4630,126,0,0,1671,20450,-1346,-600,-9
2020-07-08T09:00,11375,5167,4712,47,0,0,1725,21664,-1000,-360,-135
2020-07-08T10:00,11375,5782,4717,0,0,0,1757,22511,-1000,-425,-9
2020-07-08T11:00,11375,6037,4741,47,0,75,1757,23164,-1000,-340,-150
2020-07-08T12:00,11375,5963,4885,256,0,317,1757,23679,-961,-325,-108
2020-07-08T13:00,11255,6262,5001,274,209,335,1347,23950,-1209,-325,-9
2020-07-08T14:00,11220,6314,5108,319,258,474,1519,24157,-1255,-300,-9
2020-07-08T15:00,11220,6139,5108,370,235,648,1507,24326,-1212,-325,-9
2020-07-08T16:00,11220,6246,5024,383,0,637,1467,24227,-1130,-350,-9
2020-07-08T17:00,11220,6056,5111,401,0,350,1353,23955,-755,-325,-9
2020-07-08T18:00,11210,5986,5102,139,0,292,1440,23684,-625,-325,-9
2020-07-08T19:00,11210,6004,4885,139,0,50,1389,23130,-530,-350,-9
2020-07-08T20:00,11210,5740,4848,176,0,0,1718,22878,-633,-300,-108
2020-07-08T21:00,11175,4838,4665,189,0,0,1718,21608,-845,-300,-108
2020-07-08T22:00,11175,3507,4591,204,0,0,1718,20013,-992,-350,-9
2020-07-08T23:00,11175,2708,4496,239,0,0,1496,18458,-1076,-635,-117
2020-07-09T00:00,11175,1996,4224,241,0,0,771,16832,-1140,-575,-117
2020-07-09T01:00,11175,2069,3964,229,0,0,193,15936,-1137,-700,-117
2020-07-09T02:00,11175,2099,3959,192,0,0,9,15439,-1323,-820,-106
2020-07-09T03:00,11175,2177,4035,222,0,0,9,15321,-1398,-1009,-106
2020-07-09T04:00,11175,2429,4273,190,0,0,9,15557,-1296,-1010,-106
2020-07-09T05:00,11180,2922,4423,177,0,0,313,16263,-1295,-985,-106
2020-07-09T06:00,11180,3737,4565,228,0,0,509,17892,-1361,-445,-88
2020-07-09T07:00,11180,4274,4621,230,0,0,1006,19467,-999,-660,-88
2020-07-09T08:00,11180,4715,4634,186,0,0,1352,20550,-994,-400,-88
2020-07-09T09:00,10834,5806,4697,292,0,0,1189,21664,-999,-345,-9
2020-07-09T10:00,10400,6376,4735,292,15,0,1642,22511,-1013,-320,-9
2020-07-09T11:00,10400,6435,4809,320,50,134,1449,23164,-1048,-220,-9
2020-07-09T12:00,10400,6435,4889,322,50,309,1539,23679,-1050,-25,-9
2020-07-09T13:00,10450,6250,5142,334,185,552,1528,23950,-1183,-251,-9
2020-07-09T14:00,10385,6765,5214,368,292,440,1528,24257,-1288,-330,-9
2020-07-09T15:00,10385,6776,5084,314,271,654,1353,24526,-1267,-389,-9
2020-07-09T16:00,10385,6949,5458,298,394,672,1419,24827,-1038,-375,-9
2020-07-09T17:00,10385,6944,5464,282,326,694,1525,24900,-1156,-393,-9
2020-07-09T18:00,10385,6985,5344,393,235,599,1493,24621,-1042,-300,-9
2020-07-09T19:00,10385,6925,5328,208,260,396,1473,23819,-1000,-96,-9
2020-07-09T20:00,10385,6449,5015,277,0,200,1742,23361,-929,0,-128
2020-07-09T21:00,10385,5383,4917,447,0,0,1742,22117,-862,-60,-128
2020-07-09T22:00,10385,4140,4887,586,0,0,1688,20359,-987,-690,-28
2020-07-09T23:00,10370,3226,4696,742,0,0,1268,18676,-999,-720,-95
2020-07-10T00:00,10355,2804,4624,710,0,0,309,17581,-882,-720,-95
2020-07-10T01:00,10340,2473,4575,915,0,0,9,16854,-950,-805,-95
2020-07-10T02:00,10340,2292,4304,921,0,0,9,16167,-950,-997,-88
2020-07-10T03:00,10340,2507,3938,1145,0,0,9,15861,-950,-1070,-88
2020-07-10T04:00,10340,2686,4151,996,0,0,9,15962,-950,-1030,-88
2020-07-10T05:00,10340,3266,4579,856,0,0,145,17082,-950,-585,-88
2020-07-10T06:00,10340,3744,4797,871,0,0,849,18650,-1000,-520,-88
2020-07-10T07:00,10340,4359,4733,856,0,0,1434,19951,-999,-540,-88
2020-07-10T08:00,10340,4455,4800,845,0,0,1699,20633,-1000,-480,-9
2020-07-10T09:00,10340,5655,4793,480,0,0,1688,21487,-1000,-370,-89
2020-07-10T10:00,10325,6155,4848,538,0,0,1656,22369,-999,-430,-331
2020-07-10T11:00,10325,6462,5000,620,0,75,1451,23363,-998,-170,-222
2020-07-10T12:00,10325,6672,5040,687,0,275,1073,23712,-1000,0,-9
2020-07-10T13:00,10325,6362,5352,706,0,282,993,23964,-701,0,-9
2020-07-10T14:00,10325,6531,5385,723,0,385,1241,24181,-1000,-150,-9
2020-07-10T15:00,10325,6259,5417,720,0,193,1225,24439,-558,-112,-235
2020-07-10T16:00,10325,6650,5353,909,0,166,1173,24468,-374,-152,-183
2020-07-10T17:00,10325,6427,5257,692,0,602,1418,24139,-250,-302,-428
2020-07-10T18:00,10325,6311,5206,614,116,225,1503,23757,-175,-127,-513
2020-07-10T19:00,10325,5924,5115,800,0,105,1003,22617,-381,-110,-13
2020-07-10T20:00,10325,4902,4972,609,0,75,1598,21756,-420,-50,-618
2020-07-10T21:00,10285,4204,4938,513,0,0,1598,20362,-740,-25,-618
2020-07-10T22:00,10285,3638,4826,477,0,0,1294,18912,-790,-330,-708
2020-07-10T23:00,10285,2801,4769,489,0,0,584,17451,-1056,-613,-98
2020-07-11T00:00,10285,2012,4280,541,0,0,558,16320,-763,-664,-98
2020-07-11T01:00,10285,1752,3962,689,0,0,9,15434,-842,-585,-98
2020-07-11T02:00,10285,1564,3729,844,0,0,9,14776,-871,-855,-98
2020-07-11T03:00,10285,1564,3695,997,0,0,9,14561,-994,-955,-117
2020-07-11T04:00,10285,1567,3913,1081,0,0,9,14500,-1089,-1119,-117
2020-07-11T05:00,10285,1564,3756,1190,0,0,9,14464,-1141,-1215,-117
2020-07-11T06:00,10285,1643,3976,1449,0,0,9,14936,-1150,-765,-117
2020-07-11T07:00,10285,1896,4258,1668,0,0,9,15929,-1078,-585,-117
2020-07-11T08:00,10255,2427,4590,1775,0,0,9,17013,-1150,-655,-117
2020-07-11T09:00,10255,2797,4651,1859,0,0,330,17873,-1150,-745,-117
2020-07-11T10:00,10255,2792,4665,1871,0,0,476,18239,-1150,-851,-117
2020-07-11T11:00,10255,3033,4687,1743,0,0,764,18686,-1150,-801,-117
2020-07-11T12:00,10255,2809,4804,1825,0,0,703,18506,-1150,-1073,-117
2020-07-11T13:00,10255,2968,5079,1984,0,0,586,18911,-1150,-1094,-117
2020-07-11T14:00,10565,2517,4921,2202,0,0,792,19175,-1150,-1164,-120
2020-07-11T15:00,10565,1932,5061,2213,0,0,1192,19322,-1150,-953,-120
2020-07-11T16:00,10565,1772,4663,2075,0,0,1589,19144,-1150,-697,-120
2020-07-11T17:00,10510,1918,4941,1912,0,0,1589,19107,-1150,-858,-120
2020-07-11T18:00,10715,1912,4665,1690,0,0,1411,18681,-1150,-848,-120
2020-07-11T19:00,10525,1919,5005,1522,0,0,1033,17960,-1150,-1115,-120
2020-07-11T20:00,10525,1987,4963,1473,0,0,386,17358,-1150,-1070,-117
2020-07-11T21:00,10775,2091,4704,647,0,0,267,16678,-1150,-763,-117
2020-07-11T22:00,10775,1672,4618,647,0,0,9,15835,-1150,-905,-117
2020-07-11T23:00,10940,1139,4188,647,0,0,9,14888,-1118,-1300,-36
2020-07-12T00:00,10940,1141,3236,1168,0,0,9,13928,-1150,-1300,-117
2020-07-12T01:00,10940,1139,3164,903,0,0,9,13131,-1150,-1300,-638
2020-07-12T02:00,10940,1141,3087,1179,0,0,9,12630,-1150,-1300,-1126
2020-07-12T03:00,10940,1139,3015,951,0,0,9,12389,-1150,-1300,-1248
2020-07-12T04:00,10940,1141,3092,863,0,0,9,12286,-1150,-1300,-1182
2020-07-12T05:00,11010,1141,2946,826,0,0,9,12386,-1150,-1300,-1078
2020-07-12T06:00,11010,1221,3008,745,0,0,9,12771,-1150,-1300,-747
2020-07-12T07:00,11010,1391,3503,668,0,0,9,13843,-1150,-1364,-117
2020-07-12T08:00,11040,1650,3895,546,0,0,9,14854,-1150,-1035,-117
2020-07-12T09:00,11040,1651,4447,473,0,0,9,15750,-1150,-770,-117
2020-07-12T10:00,11040,2200,4566,473,0,0,9,16626,-1150,-480,-117
2020-07-12T11:00,11040,2589,4589,540,0,0,126,17325,-1150,-605,-117
2020-07-12T12:00,11040,2699,4935,626,0,0,94,17732,-1150,-890,-117
2020-07-12T13:00,11040,2447,5154,739,0,0,344,18032,-1150,-913,-117
2020-07-12T14:00,11040,2412,5096,840,0,0,687,18380,-1150,-895,-117
2020-07-12T15:00,11140,1897,4648,984,0,0,1230,18151,-1150,-865,-117
2020-07-12T16:00,11140,1893,4814,1042,0,0,1589,18941,-1150,-590,-117
2020-07-12T17:00,11140,1991,5113,1162,0,0,1589,19286,-1150,-590,-117
2020-07-12T18:00,11140,1449,5112,963,1,0,1589,18626,-1151,-615,-117
2020-07-12T19:00,11215,1319,4650,858,0,0,1430,17939,-963,-703,-117
2020-07-12T20:00,11215,1319,4948,883,0,0,1363,17423,-1150,-1099,-117
2020-07-12T21:00,11215,1319,4675,699,0,0,801,16593,-1150,-1104,-117
2020-07-12T22:00,11215,1139,4566,658,0,0,385,15550,-1150,-1300,-117
2020-07-12T23:00,11230,1139,3695,682,0,0,9,14287,-1150,-1300,-133
2020-07-13T00:00,11255,1141,3298,619,0,0,9,13363,-1150,-1300,-433
2020-07-13T01:00,11285,1141,3182,512,0,0,9,12909,-1150,-1300,-733
2020-07-13T02:00,11285,1141,3051,506,0,0,9,12534,-1150,-1300,-975
2020-07-13T03:00,11320,1221,3103,525,0,0,9,12513,-1150,-1300,-1097
2020-07-13T04:00,11320,1309,3173,531,0,0,9,12681,-1150,-1300,-1105
2020-07-13T05:00,11410,1311,3559,531,0,0,9,13420,-1150,-1300,-289
2020-07-13T06:00,11410,1327,4392,518,0,0,9,14854,-1150,-1034,-152
2020-07-13T07:00,11410,1615,4817,544,0,0,9,15821,-1150,-1004,-152
2020-07-13T08:00,11410,2072,4844,587,0,0,9,16685,-1150,-944,-152
2020-07-13T09:00,11400,2015,4902,588,0,0,101,17177,-1150,-884,-152
2020-07-13T10:00,11375,2086,4932,568,0,0,230,17725,-1150,-709,-152
2020-07-13T11:00,11385,1962,4916,613,0,0,453,17758,-1150,-749,-152
2020-07-13T12:00,11385,2370,4576,666,0,0,738,18038,-1150,-944,-152
2020-07-13T13:00,11385,2532,4966,677,0,0,344,18236,-1150,-924,-152
2020-07-13T14:00,11385,2504,4767,741,0,0,695,18382,-1150,-950,-152
2020-07-13T15:00,11385,2358,4475,733,0,0,1175,18446,-1150,-803,-152
2020-07-13T16:00,11390,2555,4602,743,0,0,1256,18846,-1150,-794,-152
2020-07-13T17:00,11390,2616,4699,648,1,0,1257,19066,-1151,-590,-152
2020-07-13T18:00,11440,2422,4865,571,0,0,1257,18855,-1150,-559,-152
2020-07-13T19:00,11440,1976,5068,480,0,0,1025,18383,-1150,-547,-152
2020-07-13T20:00,11465,2544,4941,361,0,0,606,18004,-1150,-821,-152
2020-07-13T21:00,11465,1811,4686,303,0,0,541,16630,-1150,-999,-152
2020-07-13T22:00,11465,1402,4555,283,0,0,9,15319,-1150,-1182,-152
2020-07-13T23:00,11050,1139,3894,297,0,0,9,14185,-1150,-982,-152
2020-07-14T00:00,11050,1140,3513,275,0,0,9,13256,-1150,-1300,-152
2020-07-14T01:00,11050,1140,2992,266,0,0,9,12790,-1150,-1300,-267
2020-07-14T02:00,11050,1140,2930,238,0,0,9,12347,-1150,-1300,-578
2020-07-14T03:00,11050,1220,2932,244,0,0,9,12252,-1150,-1300,-776
2020-07-14T04:00,11050,1469,2995,223,0,0,9,12626,-1150,-1300,-576
2020-07-14T05:00,11050,1707,3316,237,0,0,109,13569,-1150,-1300,-340
2020-07-14T06:00,11050,1959,4331,173,0,0,9,14770,-1150,-1099,-152
2020-07-14T07:00,11050,2112,4435,176,0,0,109,15783,-1150,-735,-152
2020-07-14T08:00,11050,2349,4666,138,0,0,66,16613,-1150,-535,-152
2020-07-14T09:00,11050,2898,4668,83,0,0,9,17331,-1150,-405,-152
2020-07-14T10:00,11050,3168,4788,82,0,0,140,17742,-1150,-515,-152
2020-07-14T11:00,11050,2950,4784,131,0,0,720,18325,-1150,-675,-152
2020-07-14T12:00,11050,3202,4826,192,0,0,1114,18795,-1150,-915,-152
2020-07-14T13:00,11050,3519,4928,174,0,0,881,19143,-1150,-725,-152
2020-07-14T14:00,11200,3287,4912,190,0,0,1257,19407,-1150,-778,-152
2020-07-14T15:00,11200,3743,5014,221,0,0,1370,19771,-1150,-826,-152
2020-07-14T16:00,11200,4195,5038,249,0,0,1370,20372,-1150,-770,-152
2020-07-14T17:00,11340,4085,5046,233,0,0,1408,20462,-1150,-720,-152
2020-07-14T18:00,11385,3602,5024,238,0,0,1370,20201,-982,-645,-152
2020-07-14T19:00,11385,3548,4881,251,0,0,1370,19620,-1150,-685,-152
2020-07-14T20:00,11355,3134,4794,329,0,0,1422,19096,-1150,-884,-152
2020-07-14T21:00,11355,2270,4615,357,0,0,816,17919,-1150,-520,-152
2020-07-14T22:00,11355,1530,4305,455,0,0,176,16245,-1055,-700,-152
2020-07-14T23:00,11355,1258,3758,544,0,0,31,14681,-1150,-1039,-152
2020-07-15T00:00,11410,1330,3171,760,0,0,9,13875,-1150,-1300,-351
2020-07-15T01:00,11525,1346,2843,841,0,0,9,13244,-1150,-1300,-849
2020-07-15T02:00,11425,1349,2931,795,0,0,9,12765,-1150,-1300,-1214
2020-07-15T03:00,11425,1348,2932,833,0,0,9,12848,-1150,-1300,-1174
2020-07-15T04:00,11425,1272,2981,724,0,0,9,13095,-1150,-1300,-831
2020-07-15T05:00,11450,1318,2996,808,0,0,9,13827,-1150,-1270,-345
2020-07-15T06:00,11450,1416,3724,798,0,0,109,15041,-1150,-1025,-152
2020-07-15T07:00,11450,1548,4227,738,0,0,84,15982,-1150,-860,-152
2020-07-15T08:00,11450,2155,4058,710,0,0,109,16891,-1150,-530,-152
2020-07-15T09:00,11450,2556,4552,504,0,0,147,17898,-1150,-572,-152
2020-07-15T10:00,11450,3167,4737,366,0,0,105,18623,-1150,-556,-152
2020-07-15T11:00,11570,2786,4792,444,0,0,750,19176,-1150,-470,-152
2020-07-15T12:00,11390,2765,4623,479,0,0,1334,19613,-1150,-350,-152
2020-07-15T13:00,11390,3229,4852,475,0,25,1266,20256,-1150,-316,-9
2020-07-15T14:00,11390,3344,4968,507,0,25,1330,20399,-1150,-390,-152
2020-07-15T15:00,11370,3696,4990,470,0,25,1384,20944,-1150,-430,-152
2020-07-15T16:00,11370,4069,5060,566,0,25,1382,21362,-1150,-427,-152
2020-07-15T17:00,11370,4222,5080,623,0,25,1439,21524,-1150,-455,-152
2020-07-15T18:00,11700,3908,5106,761,0,25,1382,21327,-1150,-445,-152
2020-07-15T19:00,11700,3105,5099,834,0,0,1105,20603,-1150,-393,-152
2020-07-15T20:00,11700,2981,4932,959,0,0,759,20039,-1150,-385,-152
2020-07-15T21:00,11700,2748,4731,1049,0,0,433,18970,-1150,-753,-152
2020-07-15T22:00,11700,1247,4650,1202,0,0,196,16839,-1150,-1209,-152
2020-07-15T23:00,11660,1158,3897,1233,0,0,9,15676,-1150,-1250,-37
2020-07-16T00:00,11660,1158,3244,1289,0,0,9,14779,-1150,-1250,-259
2020-07-16T01:00,11660,1158,3263,1030,0,0,9,14113,-1150,-1300,-757
2020-07-16T02:00,11660,1240,2818,1398,0,0,9,13632,-1150,-1300,-1116
2020-07-16T03:00,11860,1488,2905,961,0,0,9,13694,-1150,-1300,-1248
2020-07-16T04:00,11860,1708,2909,913,0,0,9,13958,-1150,-1250,-1248
2020-07-16T05:00,11810,1597,3402,1112,0,0,0,14664,-862,-1134,-902
2020-07-16T06:00,11735,1802,3613,1078,0,0,9,15835,-950,-1160,-37
2020-07-16T07:00,11735,2232,4101,841,0,0,9,16988,-950,-760,-37
2020-07-16T08:00,11735,2527,4546,623,0,0,9,17973,-950,-539,-37
2020-07-16T09:00,11735,3159,4593,510,0,0,452,18957,-950,-695,-37
2020-07-16T10:00,11735,2921,4628,504,0,0,661,19187,-950,-699,-37
2020-07-16T11:00,11735,2778,4526,640,0,0,1100,19548,-950,-675,-37
2020-07-16T12:00,11720,2835,4670,814,0,0,1092,19933,-950,-701,-37
2020-07-16T13:00,11720,2889,4795,637,0,20,893,19996,-950,-548,-37
2020-07-16T14:00,11720,3224,4825,480,0,20,1129,20113,-1400,-422,-37
2020-07-16T15:00,11770,3366,4836,479,0,20,1254,20258,-1400,-620,-37
2020-07-16T16:00,11820,3189,4862,642,0,20,1308,20300,-1400,-635,-37
2020-07-16T17:00,11820,3058,5050,606,0,20,1308,20199,-1399,-600,-37
2020-07-16T18:00,11820,2667,5003,724,0,20,1209,19877,-1400,-386,-37
2020-07-16T19:00,11805,2262,4767,812,0,0,1097,19266,-1400,-356,-37
2020-07-16T20:00,11780,1956,4392,793,0,0,1229,18567,-1400,-310,-37
2020-07-16T21:00,11780,1564,4149,761,0,0,954,17825,-1400,-178,-37
2020-07-16T22:00,11780,1568,3561,724,0,0,333,16533,-1127,-515,-37
2020-07-16T23:00,11780,1224,3373,791,0,0,61,15445,-1122,-825,-152
2020-07-17T00:00,11730,1205,3398,749,0,0,9,14596,-1400,-985,-152
2020-07-17T01:00,11730,1205,3029,747,0,0,9,14094,-1400,-990,-152
2020-07-17T02:00,11730,1209,2911,747,0,0,9,13790,-1400,-990,-346
2020-07-17T03:00,11730,1302,2911,815,0,0,9,13470,-1400,-875,-821
2020-07-17T04:00,11730,1717,3057,747,0,0,9,13673,-1400,-1218,-985
2020-07-17T05:00,11730,1968,3626,707,0,0,0,14532,-1400,-860,-678
