mkt_datetime,int_nuc_sch,int_gas_sch,int_hyd_sch,int_win_sch,imp_mic_sch,imp_new_sch,imp_que_sch,ont_avg_dem,exp_mic_sch,exp_new_sch,exp_que_sch,ont_ene
2020-07-06 00:00:00,11365,1552,4449,213,0,0,9,15022,-1400,-1300,-118,14.44
2020-07-06 01:00:00,11365,1369,3689,274,0,0,9,14020,-1400,-1300,-118,13.47
2020-07-06 02:00:00,11365,1353,3332,288,0,0,9,13516,-1400,-1300,-118,13.35
2020-07-06 03:00:00,11365,1433,3441,301,0,0,9,13727,-1400,-1300,-118,9.73
2020-07-06 04:00:00,11365,1523,3574,233,0,0,9,13916,-1367,-1300,-118,11.54
2020-07-06 05:00:00,11365,1972,3909,245,0,0,9,14638,-1400,-1300,-118,16.18
2020-07-06 06:00:00,11365,2727,4645,228,0,0,25,15922,-1317,-955,-118,15.67
2020-07-06 07:00:00,11365,3300,4754,212,0,0,436,17502,-1350,-860,-119,18.22
2020-07-06 08:00:00,11365,3695,4805,183,0,0,1046,18817,-1400,-700,-119,18.52
2020-07-06 09:00:00,11365,4308,4967,150,0,0,1773,19613,-1400,-830,-619,20.43
2020-07-06 10:00:00,11365,4737,4948,102,0,0,1773,20324,-1400,-720,-619,38.55
2020-07-06 11:00:00,11365,4851,4991,100,0,0,1777,20944,-1400,-643,-623,72.62
2020-07-06 12:00:00,11365,5047,5012,122,0,0,1777,21383,-1353,-570,-623,97.9
2020-07-06 13:00:00,11365,5386,5001,131,0,0,1777,22367,-1400,-472,-41,26.26
2020-07-06 14:00:00,11365,5327,5028,140,0,100,1777,22447,-1400,-443,-109,40.78
2020-07-06 15:00:00,11365,5187,5221,224,0,140,1778,22724,-1400,-375,-9,53.41
2020-07-06 16:00:00,11365,5245,5234,235,69,220,1778,22905,-1438,-364,-9,118.28
2020-07-06 17:00:00,11555,5385,5423,202,0,197,1778,23083,-1400,-384,-9,69.91
2020-07-06 18:00:00,11495,5304,5207,235,0,165,1777,22696,-1389,-325,-9,58.54
2020-07-06 19:00:00,11495,5032,5098,231,0,100,1777,22298,-1290,-350,-9,21.09
2020-07-06 20:00:00,11495,4487,4995,267,0,0,1777,21752,-1400,-50,-9,18.75
2020-07-06 21:00:00,11475,3725,4926,369,0,0,1399,20413,-1400,-163,-9,16.18
2020-07-06 22:00:00,11475,2730,4776,436,0,0,648,18653,-1400,-133,-9,14.42
2020-07-06 23:00:00,11475,1944,4422,537,0,0,163,16850,-1275,-375,-118,10.66
2020-07-07 00:00:00,11430,1829,3957,636,0,0,75,15637,-1333,-973,-118,8.62
2020-07-07 01:00:00,11430,1604,3635,827,0,0,9,14859,-1400,-1138,-118,11.48
2020-07-07 02:00:00,11430,1610,3365,840,0,0,9,14364,-1400,-1245,-118,5.99
2020-07-07 03:00:00,11430,1690,3326,858,0,0,9,14377,-1400,-1245,-118,0.0
2020-07-07 04:00:00,11430,1788,3414,960,0,0,9,14450,-1400,-1300,-118,2.16
2020-07-07 05:00:00,11430,2212,4143,871,0,0,9,15196,-1400,-1203,-118,7.18
2020-07-07 06:00:00,11430,2752,4599,726,0,0,9,16694,-1383,-785,-118,13.22
2020-07-07 07:00:00,11430,3518,4782,634,0,0,9,18074,-1321,-600,-119,18.54
2020-07-07 08:00:00,11430,3363,4806,538,19,0,709,19186,-819,-550,-119,20.04
2020-07-07 09:00:00,11430,3930,4969,217,0,0,1757,20223,-1400,-550,-119,20.23
2020-07-07 10:00:00,11430,4197,5013,217,0,0,1777,21109,-1186,-325,-119,24.39
2020-07-07 11:00:00,11415,5087,4794,324,0,75,1777,21893,-1400,-325,-118,41.17
2020-07-07 12:00:00,11415,4869,5087,324,0,296,1682,22615,-1400,-300,-9,58.18
2020-07-07 13:00:00,11415,4877,5262,410,0,617,1627,23181,-1400,-295,-9,55.06
2020-07-07 14:00:00,11415,5119,5408,415,0,577,1657,23690,-1251,-300,-9,27.98
2020-07-07 15:00:00,11415,5375,5348,462,0,554,1549,23998,-1234,0,-9,34.63
2020-07-07 16:00:00,11415,5549,5264,428,0,354,1656,24277,-807,0,-9,23.02
2020-07-07 17:00:00,11415,5375,5499,461,51,360,1657,24305,-842,-49,-9,21.75
2020-07-07 18:00:00,11415,5505,5351,524,50,140,1558,23684,-1216,-125,-9,48.6
2020-07-07 19:00:00,11415,5385,5136,778,0,1,1658,22880,-1391,-475,-9,33.4
2020-07-07 20:00:00,11415,4972,5096,655,0,0,1658,21978,-1400,-635,-9,40.83
2020-07-07 21:00:00,11415,4249,4947,705,0,0,1143,20808,-1400,-465,-9,23.09
2020-07-07 22:00:00,11405,3090,4773,861,0,0,1143,19563,-1400,-465,-118,16.56
2020-07-07 23:00:00,11405,2230,4231,745,0,0,1132,18058,-1154,-685,-132,12.55
2020-07-08 00:00:00,11405,2192,3784,812,0,0,662,16962,-1218,-735,-132,15.04
2020-07-08 01:00:00,11390,2159,3749,923,0,0,9,16204,-1219,-764,-132,23.76
2020-07-08 02:00:00,11390,2169,3902,801,0,0,9,15652,-1296,-1230,-132,22.22
2020-07-08 03:00:00,11390,2366,3922,569,0,0,9,15400,-1400,-1300,-132,17.52
2020-07-08 04:00:00,11390,2566,3680,501,0,0,9,15516,-1302,-994,-132,16.53
2020-07-08 05:00:00,11365,3278,3690,320,0,0,29,16266,-1019,-835,-132,16.41
2020-07-08 06:00:00,11365,3933,4316,206,0,0,99,17687,-1193,-570,-9,17.48
2020-07-08 07:00:00,11365,4472,4399,164,0,0,996,19160,-1257,-710,-9,19.38
2020-07-08 08:00:00,11365,4822,4630,126,0,0,1671,20450,-1346,-600,-9,22.94
2020-07-08 09:00:00,11375,5167,4712,47,0,0,1725,21664,-1000,-360,-135,22.44
2020-07-08 10:00:00,11375,5782,4717,0,0,0,1757,22511,-1000,-425,-9,22.91
2020-07-08 11:00:00,11375,6037,4741,47,0,75,1757,23164,-1000,-340,-150,39.97
2020-07-08 12:00:00,11375,5963,4885,256,0,317,1757,23679,-961,-325,-108,36.62
2020-07-08 13:00:00,11255,6262,5001,274,209,335,1347,23950,-1209,-325,-9,67.54
2020-07-08 14:00:00,11220,6314,5108,319,258,474,1519,24157,-1255,-300,-9,18.33
2020-07-08 15:00:00,11220,6139,5108,370,235,648,1507,24326,-1212,-325,-9,22.61
2020-07-08 16:00:00,11220,6246,5024,383,0,637,1467,24227,-1130,-350,-9,93.98
2020-07-08 17:00:00,11220,6056,5111,401,0,350,1353,23955,-755,-325,-9,119.56
2020-07-08 18:00:00,11210,5986,5102,139,0,292,1440,23684,-625,-325,-9,40.58
2020-07-08 19:00:00,11210,6004,4885,139,0,50,1389,23130,-530,-350,-9,39.95
2020-07-08 20:00:00,11210,5740,4848,176,0,0,1718,22878,-633,-300,-108,22.88
2020-07-08 21:00:00,11175,4838,4665,189,0,0,1718,21608,-845,-300,-108,22.34
2020-07-08 22:00:00,11175,3507,4591,204,0,0,1718,20013,-992,-350,-9,18.03
2020-07-08 23:00:00,11175,2708,4496,239,0,0,1496,18458,-1076,-635,-117,17.15
2020-07-09 00:00:00,11175,1996,4224,241,0,0,771,16832,-1140,-575,-117,20.25
2020-07-09 01:00:00,11175,2069,3964,229,0,0,193,15936,-1137,-700,-117,19.22
2020-07-09 02:00:00,11175,2099,3959,192,0,0,9,15439,-1323,-820,-106,15.78
2020-07-09 03:00:00,11175,2177,4035,222,0,0,9,15321,-1398,-1009,-106,15.22
2020-07-09 04:00:00,11175,2429,4273,190,0,0,9,15557,-1296,-1010,-106,13.46
2020-07-09 05:00:00,11180,2922,4423,177,0,0,313,16263,-1295,-985,-106,12.85
2020-07-09 06:00:00,11180,3737,4565,228,0,0,509,17892,-1361,-445,-88,15.18
2020-07-09 07:00:00,11180,4274,4621,230,0,0,1006,19467,-999,-660,-88,16.53
2020-07-09 08:00:00,11180,4715,4634,186,0,0,1352,20550,-994,-400,-88,19.15
2020-07-09 09:00:00,10834,5806,4697,292,0,0,1189,21664,-999,-345,-9,26.8
2020-07-09 10:00:00,10400,6376,4735,292,15,0,1642,22511,-1013,-320,-9,26.19
2020-07-09 11:00:00,10400,6435,4809,320,50,134,1449,23164,-1048,-220,-9,49.82
2020-07-09 12:00:00,10400,6435,4889,322,50,309,1539,23679,-1050,-25,-9,90.23
2020-07-09 13:00:00,10450,6250,5142,334,185,552,1528,23950,-1183,-251,-9,119.54
2020-07-09 14:00:00,10385,6765,5214,368,292,440,1528,24257,-1288,-330,-9,151.41
2020-07-09 15:00:00,10385,6776,5084,314,271,654,1353,24526,-1267,-389,-9,203.46
2020-07-09 16:00:00,10385,6949,5458,298,394,672,1419,24827,-1038,-375,-9,120.26
2020-07-09 17:00:00,10385,6944,5464,282,326,694,1525,24900,-1156,-393,-9,160.16
2020-07-09 18:00:00,10385,6985,5344,393,235,599,1493,24621,-1042,-300,-9,108.73
2020-07-09 19:00:00,10385,6925,5328,208,260,396,1473,23819,-1000,-96,-9,23.67
2020-07-09 20:00:00,10385,6449,5015,277,0,200,1742,23361,-929,0,-128,31.57
2020-07-09 21:00:00,10385,5383,4917,447,0,0,1742,22117,-862,-60,-128,23.36
2020-07-09 22:00:00,10385,4140,4887,586,0,0,1688,20359,-987,-690,-28,23.11
2020-07-09 23:00:00,10370,3226,4696,742,0,0,1268,18676,-999,-720,-95,23.13
2020-07-10 00:00:00,10355,2804,4624,710,0,0,309,17581,-882,-720,-95,28.75
2020-07-10 01:00:00,10340,2473,4575,915,0,0,9,16854,-950,-805,-95,16.83
2020-07-10 02:00:00,10340,2292,4304,921,0,0,9,16167,-950,-997,-88,18.16
2020-07-10 03:00:00,10340,2507,3938,1145,0,0,9,15861,-950,-1070,-88,14.71
2020-07-10 04:00:00,10340,2686,4151,996,0,0,9,15962,-950,-1030,-88,13.39
2020-07-10 05:00:00,10340,3266,4579,856,0,0,145,17082,-950,-585,-88,13.15
2020-07-10 06:00:00,10340,3744,4797,871,0,0,849,18650,-1000,-520,-88,15.32
2020-07-10 07:00:00,10340,4359,4733,856,0,0,1434,19951,-999,-540,-88,18.67
2020-07-10 08:00:00,10340,4455,4800,845,0,0,1699,20633,-1000,-480,-9,23.3
2020-07-10 09:00:00,10340,5655,4793,480,0,0,1688,21487,-1000,-370,-89,56.28
2020-07-10 10:00:00,10325,6155,4848,538,0,0,1656,22369,-999,-430,-331,106.53
2020-07-10 11:00:00,10325,6462,5000,620,0,75,1451,23363,-998,-170,-222,59.55
2020-07-10 12:00:00,10325,6672,5040,687,0,275,1073,23712,-1000,0,-9,104.71
2020-07-10 13:00:00,10325,6362,5352,706,0,282,993,23964,-701,0,-9,26.85
2020-07-10 14:00:00,10325,6531,5385,723,0,385,1241,24181,-1000,-150,-9,33.72
2020-07-10 15:00:00,10325,6259,5417,720,0,193,1225,24439,-558,-112,-235,29.72
2020-07-10 16:00:00,10325,6650,5353,909,0,166,1173,24468,-374,-152,-183,31.73
2020-07-10 17:00:00,10325,6427,5257,692,0,602,1418,24139,-250,-302,-428,18.45
2020-07-10 18:00:00,10325,6311,5206,614,116,225,1503,23757,-175,-127,-513,18.42
2020-07-10 19:00:00,10325,5924,5115,800,0,105,1003,22617,-381,-110,-13,18.85
2020-07-10 20:00:00,10325,4902,4972,609,0,75,1598,21756,-420,-50,-618,24.81
2020-07-10 21:00:00,10285,4204,4938,513,0,0,1598,20362,-740,-25,-618,21.02
2020-07-10 22:00:00,10285,3638,4826,477,0,0,1294,18912,-790,-330,-708,23.94
2020-07-10 23:00:00,10285,2801,4769,489,0,0,584,17451,-1056,-613,-98,16.85
2020-07-11 00:00:00,10285,2012,4280,541,0,0,558,16320,-763,-664,-98,15.34
2020-07-11 01:00:00,10285,1752,3962,689,0,0,9,15434,-842,-585,-98,14.56
2020-07-11 02:00:00,10285,1564,3729,844,0,0,9,14776,-871,-855,-98,14.81
2020-07-11 03:00:00,10285,1564,3695,997,0,0,9,14561,-994,-955,-117,14.42
2020-07-11 04:00:00,10285,1567,3913,1081,0,0,9,14500,-1089,-1119,-117,13.35
2020-07-11 05:00:00,10285,1564,3756,1190,0,0,9,14464,-1141,-1215,-117,13.36
2020-07-11 06:00:00,10285,1643,3976,1449,0,0,9,14936,-1150,-765,-117,11.71
2020-07-11 07:00:00,10285,1896,4258,1668,0,0,9,15929,-1078,-585,-117,9.48
2020-07-11 08:00:00,10255,2427,4590,1775,0,0,9,17013,-1150,-655,-117,14.67
2020-07-11 09:00:00,10255,2797,4651,1859,0,0,330,17873,-1150,-745,-117,17.03
2020-07-11 10:00:00,10255,2792,4665,1871,0,0,476,18239,-1150,-851,-117,17.82
2020-07-11 11:00:00,10255,3033,4687,1743,0,0,764,18686,-1150,-801,-117,17.52
2020-07-11 12:00:00,10255,2809,4804,1825,0,0,703,18506,-1150,-1073,-117,17.4
2020-07-11 13:00:00,10255,2968,5079,1984,0,0,586,18911,-1150,-1094,-117,16.41
2020-07-11 14:00:00,10565,2517,4921,2202,0,0,792,19175,-1150,-1164,-120,13.5
2020-07-11 15:00:00,10565,1932,5061,2213,0,0,1192,19322,-1150,-953,-120,13.27
2020-07-11 16:00:00,10565,1772,4663,2075,0,0,1589,19144,-1150,-697,-120,13.11
2020-07-11 17:00:00,10510,1918,4941,1912,0,0,1589,19107,-1150,-858,-120,13.34
2020-07-11 18:00:00,10715,1912,4665,1690,0,0,1411,18681,-1150,-848,-120,13.38
2020-07-11 19:00:00,10525,1919,5005,1522,0,0,1033,17960,-1150,-1115,-120,17.52
2020-07-11 20:00:00,10525,1987,4963,1473,0,0,386,17358,-1150,-1070,-117,20.18
2020-07-11 21:00:00,10775,2091,4704,647,0,0,267,16678,-1150,-763,-117,17.95
2020-07-11 22:00:00,10775,1672,4618,647,0,0,9,15835,-1150,-905,-117,12.47
2020-07-11 23:00:00,10940,1139,4188,647,0,0,9,14888,-1118,-1300,-36,9.0
2020-07-12 00:00:00,10940,1141,3236,1168,0,0,9,13928,-1150,-1300,-117,2.28
2020-07-12 01:00:00,10940,1139,3164,903,0,0,9,13131,-1150,-1300,-638,3.13
2020-07-12 02:00:00,10940,1141,3087,1179,0,0,9,12630,-1150,-1300,-1126,6.64
2020-07-12 03:00:00,10940,1139,3015,951,0,0,9,12389,-1150,-1300,-1248,5.07
2020-07-12 04:00:00,10940,1141,3092,863,0,0,9,12286,-1150,-1300,-1182,4.49
2020-07-12 05:00:00,11010,1141,2946,826,0,0,9,12386,-1150,-1300,-1078,4.29
2020-07-12 06:00:00,11010,1221,3008,745,0,0,9,12771,-1150,-1300,-747,10.36
2020-07-12 07:00:00,11010,1391,3503,668,0,0,9,13843,-1150,-1364,-117,9.36
2020-07-12 08:00:00,11040,1650,3895,546,0,0,9,14854,-1150,-1035,-117,13.48
2020-07-12 09:00:00,11040,1651,4447,473,0,0,9,15750,-1150,-770,-117,15.07
2020-07-12 10:00:00,11040,2200,4566,473,0,0,9,16626,-1150,-480,-117,17.13
2020-07-12 11:00:00,11040,2589,4589,540,0,0,126,17325,-1150,-605,-117,18.09
2020-07-12 12:00:00,11040,2699,4935,626,0,0,94,17732,-1150,-890,-117,18.56
2020-07-12 13:00:00,11040,2447,5154,739,0,0,344,18032,-1150,-913,-117,17.31
2020-07-12 14:00:00,11040,2412,5096,840,0,0,687,18380,-1150,-895,-117,17.0
2020-07-12 15:00:00,11140,1897,4648,984,0,0,1230,18151,-1150,-865,-117,14.85
2020-07-12 16:00:00,11140,1893,4814,1042,0,0,1589,18941,-1150,-590,-117,14.48
2020-07-12 17:00:00,11140,1991,5113,1162,0,0,1589,19286,-1150,-590,-117,14.46
2020-07-12 18:00:00,11140,1449,5112,963,1,0,1589,18626,-1151,-615,-117,12.21
2020-07-12 19:00:00,11215,1319,4650,858,0,0,1430,17939,-963,-703,-117,12.99
2020-07-12 20:00:00,11215,1319,4948,883,0,0,1363,17423,-1150,-1099,-117,13.74
2020-07-12 21:00:00,11215,1319,4675,699,0,0,801,16593,-1150,-1104,-117,12.1
2020-07-12 22:00:00,11215,1139,4566,658,0,0,385,15550,-1150,-1300,-117,8.52
2020-07-12 23:00:00,11230,1139,3695,682,0,0,9,14287,-1150,-1300,-133,5.31
2020-07-13 00:00:00,11255,1141,3298,619,0,0,9,13363,-1150,-1300,-433,5.03
2020-07-13 01:00:00,11285,1141,3182,512,0,0,9,12909,-1150,-1300,-733,5.86
2020-07-13 02:00:00,11285,1141,3051,506,0,0,9,12534,-1150,-1300,-975,6.09
2020-07-13 03:00:00,11320,1221,3103,525,0,0,9,12513,-1150,-1300,-1097,5.89
2020-07-13 04:00:00,11320,1309,3173,531,0,0,9,12681,-1150,-1300,-1105,5.86
2020-07-13 05:00:00,11410,1311,3559,531,0,0,9,13420,-1150,-1300,-289,2.48
2020-07-13 06:00:00,11410,1327,4392,518,0,0,9,14854,-1150,-1034,-152,9.17
2020-07-13 07:00:00,11410,1615,4817,544,0,0,9,15821,-1150,-1004,-152,16.01
2020-07-13 08:00:00,11410,2072,4844,587,0,0,9,16685,-1150,-944,-152,15.59
2020-07-13 09:00:00,11400,2015,4902,588,0,0,101,17177,-1150,-884,-152,16.66
2020-07-13 10:00:00,11375,2086,4932,568,0,0,230,17725,-1150,-709,-152,16.82
2020-07-13 11:00:00,11385,1962,4916,613,0,0,453,17758,-1150,-749,-152,17.13
2020-07-13 12:00:00,11385,2370,4576,666,0,0,738,18038,-1150,-944,-152,14.88
2020-07-13 13:00:00,11385,2532,4966,677,0,0,344,18236,-1150,-924,-152,17.34
2020-07-13 14:00:00,11385,2504,4767,741,0,0,695,18382,-1150,-950,-152,16.89
2020-07-13 15:00:00,11385,2358,4475,733,0,0,1175,18446,-1150,-803,-152,16.84
2020-07-13 16:00:00,11390,2555,4602,743,0,0,1256,18846,-1150,-794,-152,17.9
2020-07-13 17:00:00,11390,2616,4699,648,1,0,1257,19066,-1151,-590,-152,17.4
2020-07-13 18:00:00,11440,2422,4865,571,0,0,1257,18855,-1150,-559,-152,17.23
2020-07-13 19:00:00,11440,1976,5068,480,0,0,1025,18383,-1150,-547,-152,16.39
2020-07-13 20:00:00,11465,2544,4941,361,0,0,606,18004,-1150,-821,-152,17.46
2020-07-13 21:00:00,11465,1811,4686,303,0,0,541,16630,-1150,-999,-152,18.29
2020-07-13 22:00:00,11465,1402,4555,283,0,0,9,15319,-1150,-1182,-152,17.63
2020-07-13 23:00:00,11050,1139,3894,297,0,0,9,14185,-1150,-982,-152,8.94
2020-07-14 00:00:00,11050,1140,3513,275,0,0,9,13256,-1150,-1300,-152,8.67
2020-07-14 01:00:00,11050,1140,2992,266,0,0,9,12790,-1150,-1300,-267,10.75
2020-07-14 02:00:00,11050,1140,2930,238,0,0,9,12347,-1150,-1300,-578,13.36
2020-07-14 03:00:00,11050,1220,2932,244,0,0,9,12252,-1150,-1300,-776,13.34
2020-07-14 04:00:00,11050,1469,2995,223,0,0,9,12626,-1150,-1300,-576,8.39
2020-07-14 05:00:00,11050,1707,3316,237,0,0,109,13569,-1150,-1300,-340,7.63
2020-07-14 06:00:00,11050,1959,4331,173,0,0,9,14770,-1150,-1099,-152,15.54
2020-07-14 07:00:00,11050,2112,4435,176,0,0,109,15783,-1150,-735,-152,15.34
2020-07-14 08:00:00,11050,2349,4666,138,0,0,66,16613,-1150,-535,-152,15.29
2020-07-14 09:00:00,11050,2898,4668,83,0,0,9,17331,-1150,-405,-152,17.4
2020-07-14 10:00:00,11050,3168,4788,82,0,0,140,17742,-1150,-515,-152,19.21
2020-07-14 11:00:00,11050,2950,4784,131,0,0,720,18325,-1150,-675,-152,18.91
2020-07-14 12:00:00,11050,3202,4826,192,0,0,1114,18795,-1150,-915,-152,17.64
2020-07-14 13:00:00,11050,3519,4928,174,0,0,881,19143,-1150,-725,-152,17.27
2020-07-14 14:00:00,11200,3287,4912,190,0,0,1257,19407,-1150,-778,-152,17.01
2020-07-14 15:00:00,11200,3743,5014,221,0,0,1370,19771,-1150,-826,-152,17.26
2020-07-14 16:00:00,11200,4195,5038,249,0,0,1370,20372,-1150,-770,-152,18.46
2020-07-14 17:00:00,11340,4085,5046,233,0,0,1408,20462,-1150,-720,-152,18.2
2020-07-14 18:00:00,11385,3602,5024,238,0,0,1370,20201,-982,-645,-152,17.52
2020-07-14 19:00:00,11385,3548,4881,251,0,0,1370,19620,-1150,-685,-152,17.26
2020-07-14 20:00:00,11355,3134,4794,329,0,0,1422,19096,-1150,-884,-152,17.43
2020-07-14 21:00:00,11355,2270,4615,357,0,0,816,17919,-1150,-520,-152,16.01
2020-07-14 22:00:00,11355,1530,4305,455,0,0,176,16245,-1055,-700,-152,14.4
2020-07-14 23:00:00,11355,1258,3758,544,0,0,31,14681,-1150,-1039,-152,3.62
2020-07-15 00:00:00,11410,1330,3171,760,0,0,9,13875,-1150,-1300,-351,5.08
2020-07-15 01:00:00,11525,1346,2843,841,0,0,9,13244,-1150,-1300,-849,13.35
2020-07-15 02:00:00,11425,1349,2931,795,0,0,9,12765,-1150,-1300,-1214,13.34
2020-07-15 03:00:00,11425,1348,2932,833,0,0,9,12848,-1150,-1300,-1174,6.08
2020-07-15 04:00:00,11425,1272,2981,724,0,0,9,13095,-1150,-1300,-831,5.33
2020-07-15 05:00:00,11450,1318,2996,808,0,0,9,13827,-1150,-1270,-345,6.79
2020-07-15 06:00:00,11450,1416,3724,798,0,0,109,15041,-1150,-1025,-152,10.45
2020-07-15 07:00:00,11450,1548,4227,738,0,0,84,15982,-1150,-860,-152,19.88
2020-07-15 08:00:00,11450,2155,4058,710,0,0,109,16891,-1150,-530,-152,15.82
2020-07-15 09:00:00,11450,2556,4552,504,0,0,147,17898,-1150,-572,-152,16.73
2020-07-15 10:00:00,11450,3167,4737,366,0,0,105,18623,-1150,-556,-152,17.5
2020-07-15 11:00:00,11570,2786,4792,444,0,0,750,19176,-1150,-470,-152,16.81
2020-07-15 12:00:00,11390,2765,4623,479,0,0,1334,19613,-1150,-350,-152,16.68
2020-07-15 13:00:00,11390,3229,4852,475,0,25,1266,20256,-1150,-316,-9,16.77
2020-07-15 14:00:00,11390,3344,4968,507,0,25,1330,20399,-1150,-390,-152,16.75
2020-07-15 15:00:00,11370,3696,4990,470,0,25,1384,20944,-1150,-430,-152,17.41
2020-07-15 16:00:00,11370,4069,5060,566,0,25,1382,21362,-1150,-427,-152,18.42
2020-07-15 17:00:00,11370,4222,5080,623,0,25,1439,21524,-1150,-455,-152,16.96
2020-07-15 18:00:00,11700,3908,5106,761,0,25,1382,21327,-1150,-445,-152,16.7
2020-07-15 19:00:00,11700,3105,5099,834,0,0,1105,20603,-1150,-393,-152,15.66
2020-07-15 20:00:00,11700,2981,4932,959,0,0,759,20039,-1150,-385,-152,16.13
2020-07-15 21:00:00,11700,2748,4731,1049,0,0,433,18970,-1150,-753,-152,16.54
2020-07-15 22:00:00,11700,1247,4650,1202,0,0,196,16839,-1150,-1209,-152,14.85
2020-07-15 23:00:00,11660,1158,3897,1233,0,0,9,15676,-1150,-1250,-37,4.6
2020-07-16 00:00:00,11660,1158,3244,1289,0,0,9,14779,-1150,-1250,-259,1.86
2020-07-16 01:00:00,11660,1158,3263,1030,0,0,9,14113,-1150,-1300,-757,0.48
2020-07-16 02:00:00,11660,1240,2818,1398,0,0,9,13632,-1150,-1300,-1116,5.83
2020-07-16 03:00:00,11860,1488,2905,961,0,0,9,13694,-1150,-1300,-1248,0.0
2020-07-16 04:00:00,11860,1708,2909,913,0,0,9,13958,-1150,-1250,-1248,5.08
2020-07-16 05:00:00,11810,1597,3402,1112,0,0,0,14664,-862,-1134,-902,16.2
2020-07-16 06:00:00,11735,1802,3613,1078,0,0,9,15835,-950,-1160,-37,18.57
2020-07-16 07:00:00,11735,2232,4101,841,0,0,9,16988,-950,-760,-37,19.21
2020-07-16 08:00:00,11735,2527,4546,623,0,0,9,17973,-950,-539,-37,17.0
2020-07-16 09:00:00,11735,3159,4593,510,0,0,452,18957,-950,-695,-37,16.68
2020-07-16 10:00:00,11735,2921,4628,504,0,0,661,19187,-950,-699,-37,17.08
2020-07-16 11:00:00,11735,2778,4526,640,0,0,1100,19548,-950,-675,-37,18.77
2020-07-16 12:00:00,11720,2835,4670,814,0,0,1092,19933,-950,-701,-37,18.97
2020-07-16 13:00:00,11720,2889,4795,637,0,20,893,19996,-950,-548,-37,16.75
2020-07-16 14:00:00,11720,3224,4825,480,0,20,1129,20113,-1400,-422,-37,16.68
2020-07-16 15:00:00,11770,3366,4836,479,0,20,1254,20258,-1400,-620,-37,16.7
2020-07-16 16:00:00,11820,3189,4862,642,0,20,1308,20300,-1400,-635,-37,16.41
2020-07-16 17:00:00,11820,3058,5050,606,0,20,1308,20199,-1399,-600,-37,16.5
2020-07-16 18:00:00,11820,2667,5003,724,0,20,1209,19877,-1400,-386,-37,15.08
2020-07-16 19:00:00,11805,2262,4767,812,0,0,1097,19266,-1400,-356,-37,16.31
2020-07-16 20:00:00,11780,1956,4392,793,0,0,1229,18567,-1400,-310,-37,16.28
2020-07-16 21:00:00,11780,1564,4149,761,0,0,954,17825,-1400,-178,-37,15.61
2020-07-16 22:00:00,11780,1568,3561,724,0,0,333,16533,-1127,-515,-37,18.6
2020-07-16 23:00:00,11780,1224,3373,791,0,0,61,15445,-1122,-825,-152,12.52
2020-07-17 00:00:00,11730,1205,3398,749,0,0,9,14596,-1400,-985,-152,9.73
2020-07-17 01:00:00,11730,1205,3029,747,0,0,9,14094,-1400,-990,-152,3.38
2020-07-17 02:00:00,11730,1209,2911,747,0,0,9,13790,-1400,-990,-346,3.27
2020-07-17 03:00:00,11730,1302,2911,815,0,0,9,13470,-1400,-875,-821,0.0
2020-07-17 04:00:00,11730,1717,3057,747,0,0,9,13673,-1400,-1218,-985,6.0
2020-07-17 05:00:00,11730,1968,3626,707,0,0,0,14532,-1400,-860,-678,0.97
2020-07-17 06:00:00,11730,2146,3651,609,0,0,18,15818,-1277,-434,-152,11.41
2020-07-17 07:00:00,11730,2523,4121,460,0,0,18,17008,-1214,-206,-152,12.27
2020-07-17 08:00:00,11730,3041,4698,371,0,0,192,18059,-1400,-332,-152,17.37
2020-07-17 09:00:00,11740,3956,4717,129,0,0,207,18875,-1400,-395,-152,19.26
2020-07-17 10:00:00,11745,3916,4872,180,0,0,602,19563,-1400,-305,-152,19.27
2020-07-17 11:00:00,11745,3904,4901,185,0,0,903,20243,-1400,-285,-152,19.75
2020-07-17 12:00:00,11745,3785,4962,231,0,0,1112,20669,-1400,-180,-152,19.78
2020-07-17 13:00:00,11745,3580,4963,547,0,20,1088,20732,-1400,-205,-152,19.79
2020-07-17 14:00:00,11745,3903,4993,694,0,20,901,20933,-1400,-280,-152,18.82
2020-07-17 15:00:00,11745,3787,5108,836,0,20,1299,21359,-1400,-355,-152,18.63
2020-07-17 16:00:00,11735,4267,5162,877,0,20,1437,21872,-1400,-335,-152,21.0
2020-07-17 17:00:00,11730,4517,5222,804,0,20,1437,22200,-1400,-251,-152,21.0
2020-07-17 18:00:00,11730,4375,5110,802,0,20,1524,21968,-1400,-285,-152,20.69
2020-07-17 19:00:00,11730,4191,4934,782,0,0,1437,21324,-1400,-425,-152,18.34
2020-07-17 20:00:00,11730,3795,4958,759,0,0,1387,20648,-1400,-585,-152,17.44
2020-07-17 21:00:00,11625,3245,4725,752,0,0,1229,19563,-1400,-565,-152,16.3
2020-07-17 22:00:00,11510,2637,4602,867,0,0,812,18086,-1400,-913,-152,15.99
2020-07-17 23:00:00,11400,1955,4478,913,0,0,67,16643,-1321,-1024,-152,14.71
2020-07-18 00:00:00,11385,1399,4155,921,0,0,9,15349,-1400,-1254,-152,10.29
2020-07-18 01:00:00,11385,1393,3493,897,0,0,9,14454,-1400,-1300,-152,7.53
2020-07-18 02:00:00,11385,1391,3028,788,0,0,9,13763,-1400,-1300,-152,2.36
